store_number,slug,url,location_name,status,address_line1,city,county,state,region,postal_code,country_code,latitude,longitude,time_zone,format,total_building_area_sqft,main_voice_phone_number,state_fips,county_fips,tract_fips,block_fips,cbsa_fips,csa_fips,coord_source,fips_source
1297,,,Jefferson,open,106 W Washington St Ste 1,Jefferson,,Iowa,IA,50129,US,42.0176,-94.3757,America/Chicago,,,515-386-4153,19,19073,19073080200,190730802002024,,,ceo,census
1449,,,Newton,open,1501 1st Ave E,Newton,,Iowa,IA,50208,US,41.699,-93.0353,America/Chicago,,,641-792-7030,19,19099,19099040400,190990404003001,19780,218,ceo,census
1353,,,Knoxville,open,809 W Rock Island St,Knoxville,,Iowa,IA,50138,US,41.3258,-93.1072,America/Chicago,,,641-842-4717,19,19125,19125030401,191250304011024,37800,218,ceo,census
1473,,,Osceola,open,510 W McLane St,Osceola,,Iowa,IA,50213,US,41.0291,-93.7731,America/Chicago,,,641-342-2125,19,19039,19039960100,190399601004033,,,ceo,census
1516,,,Pella,open,118 SE 9th St,Pella,,Iowa,IA,50219,US,41.3961,-92.9023,America/Chicago,,,641-628-1590,19,19125,19125030202,191250302024013,37800,218,ceo,census
1065,,,Chariton,open,2001 Court Ave,Chariton,,Iowa,IA,50049,US,41.0159,-93.323,America/Chicago,,,641-774-5051,19,19117,19117950300,191179503002002,,,ceo,census
1095,,,Creston,open,600 Sheldon St,Creston,,Iowa,IA,50801,US,41.0522,-94.3735,America/Chicago,,,641-782-7023,19,19175,19175190200,191751902003001,,,ceo,census
1403,,,Marshalltown,open,802 S Center St,Marshalltown,,Iowa,IA,50158,US,42.0391,-92.9109,America/Chicago,,,641-752-4525,19,19127,19127950900,191279509002001,32260,,ceo,census
1235,,,Grinnell,open,320 West St S,Grinnell,,Iowa,IA,50112,US,41.7281,-92.7252,America/Chicago,,,641-236-6584,19,19157,19157370400,191573704002018,,,ceo,census
1875,,,Webster City,open,823 2nd St,Webster City,,Iowa,IA,50595,US,42.4699,-93.8251,America/Chicago,,,515-832-3117,19,19079,19079960400,190799604005022,,,ceo,census
1161,,,Eldora,open,1616 Edgington Ave,Eldora,,Iowa,IA,50627,US,42.3613,-93.1037,America/Chicago,,,641-858-2361,19,19083,19083480600,190834806003033,,,ceo,census
1192,,,Fort Dodge,open,115 S 29TH ST STE A,Fort Dodge,,Iowa,IA,50501,US,42.5048,-94.1564,America/Chicago,,,515-573-4105,19,19187,19187000102,191870001024018,22700,,ceo,census
1051,,,Carroll,open,905 W US Highway 30,Carroll,,Iowa,IA,51401,US,42.0702,-94.8773,America/Chicago,,,712-792-6333,19,19027,19027960300,190279603002035,16140,,ceo,census
1389,,,Leon,open,1004 W 1st St,Leon,,Iowa,IA,50144,US,40.7404,-93.7578,America/Chicago,,,641-446-6132,19,19053,19053960300,190539603001008,,,ceo,census
1026,,,Atlantic,open,1630 East 7th St,Atlantic,,Iowa,IA,50022,US,41.4047,-94.9896,America/Chicago,,,712-243-1278,19,19029,19029190400,190291904001010,,,ceo,census
1481,,,Oskaloosa,open,110 S D Street,Oskaloosa,,Iowa,IA,52577,US,41.2949,-92.6487,America/Chicago,,,641-673-8663,19,19123,19123950700,191239507003015,36820,218,ceo,census
1295,,,Iowa Falls,open,632 S Oak St,Iowa Falls,,Iowa,IA,50126,US,42.5087,-93.261,America/Chicago,,,641-648-4644,19,19083,19083480200,190834802001003,,,ceo,census
7072,,,Toledo Dollar Fresh Market,open,1006 S County Rd,Toledo,,Iowa,IA,52342,US,41.9852,-92.5828,America/Chicago,,,641-484-2168,19,19171,19171290500,191712905003030,,,ceo,census
1089,,,Corydon,open,105 E Jackson St,Corydon,,Iowa,IA,50060,US,40.7588,-93.3175,America/Chicago,,,641-872-1564,19,19185,19185070100,191850701003045,,,ceo,census
1083,,,Corning,open,300 10th St,Corning,,Iowa,IA,50841,US,40.9921,-94.7326,America/Chicago,,,641-322-3010,19,19003,19003950200,190039502001051,,,ceo,census
1009,,,Albia,open,301 Highway 34 W,Albia,,Iowa,IA,52531,US,41.0167,-92.813,America/Chicago,,,641-932-7131,19,19135,19135070200,191350702003022,,,ceo,fcc
1417,,,Mt. Ayr,open,201 N. Fillmore Street,Mount Ayr,,Iowa,IA,50854,US,40.7163,-94.2391,America/Chicago,,,641-464-2121,19,19159,19159950200,191599502001069,,,ceo,census
1376,,,Lamoni,open,720 E Main St,Lamoni,,Iowa,IA,50140,US,40.6237,-93.9247,America/Chicago,,,641-784-6981,19,19053,19053960200,190539602002009,,,ceo,census
1247,,,Humboldt,open,611 10th Ave N,Humboldt,,Iowa,IA,50548,US,42.7327,-94.2169,America/Chicago,,,515-332-1498,19,19091,19091970300,190919703002003,,,ceo,census
1241,,,Harlan,open,2003 Chatburn Ave,Harlan,,Iowa,IA,51537,US,41.6451,-95.3361,America/Chicago,,,712-755-2154,19,19165,19165960300,191659603002026,,,ceo,census
1058,,,Centerville,open,609 N 18th St,Centerville,,Iowa,IA,52544,US,40.7376,-92.8666,America/Chicago,,,641-856-3277,19,19007,19007950300,190079503001012,,,ceo,census
1239,,,Hampton Dollar Fresh Market,open,808 4th St SE,Hampton,,Iowa,IA,50441,US,42.7341,-93.2014,America/Chicago,,,641-456-3400,19,19069,19069360200,190693602001002,,,ceo,census
1504,,,Ottumwa #1,open,1025 N Quincy Ave,Ottumwa,,Iowa,IA,52501,US,41.0153,-92.4398,America/Chicago,,,641-682-4516,19,19179,19179960600,191799606003022,36900,,ceo,census
1030,,,Bedford,open,1604 Bent Street,Bedford,,Iowa,IA,50833,US,40.6763,-94.7263,America/Chicago,,,712-523-2193,19,19173,19173180200,191731802003003,,,ceo,census
1124,,,Denison,open,1426 Broadway,Denison,,Iowa,IA,51442,US,42.0175,-95.3525,America/Chicago,,,712-263-6151,19,19047,19047070402,190470704024013,,,ceo,census
7065,,,Ottumwa Drugstore,open,1140 N Jefferson St,Ottumwa,,Iowa,IA,52501,US,41.0267,-92.4009,America/Chicago,,,641-682-7716,19,19179,19179960400,191799604001013,36900,,ceo,census
1544,,,Red Oak,open,1605 N Broadway St,Red Oak,,Iowa,IA,51566,US,41.0194,-95.2347,America/Chicago,,,712-623-4992,19,19137,19137960300,191379603002012,,,ceo,census
1223,,,Grant City,open,111 E 2nd St,Grant City,,Missouri,MO,64456,US,40.4876,-94.4122,America/Chicago,,,660-564-3712,29,29227,29227960100,292279601002031,,,ceo,census
1689,,,Unionville,open,2525 Main Street,Unionville,,Missouri,MO,63565,US,40.4766,-93.0136,America/Chicago,,,660-947-2427,29,29171,29171960200,291719602002048,,,ceo,census
1071,,,Clarinda,open,1200 South 16th Street,Clarinda,,Iowa,IA,51632,US,40.727,-95.0357,America/Chicago,,,712-542-5142,19,19145,19145490500,191454905001050,,,ceo,census
1052,,,Cedar Falls,open,6301 University Ave,Cedar Falls,,Iowa,IA,50613,US,42.5111,-92.4365,America/Chicago,,,319-266-7535,19,19013,19013002500,190130025003002,47940,,ceo,census
1860,,,Waterloo #1,open,2834 Ansborough Ave,Waterloo,,Iowa,IA,50701,US,42.4716,-92.3772,America/Chicago,,,319-233-3266,19,19013,19013001501,190130015011018,47940,,ceo,census
1866,,,Waterloo #3,open,1422 Flammang Dr,Waterloo,,Iowa,IA,50702,US,42.4586,-92.3279,America/Chicago,,,319-234-7523,19,19013,19013000900,190130009002074,47940,,ceo,census
1825,,,Vinton Dollar Fresh Market,open,911 S K Ave,Vinton,,Iowa,IA,52349,US,42.1623,-92.0383,America/Chicago,,,319-318-5204,19,19011,19011960300,190119603001066,16300,168,ceo,census
1036,,,Bethany,open,1104 S 25TH ST PO BOX 47,Bethany,,Missouri,MO,64424,US,40.2587,-94.0279,America/Chicago,,,660-425-6353,29,29081,29081950300,290819503003019,,,ceo,census
1872,,,Waverly,open,1311 4th St SW,Waverly,,Iowa,IA,50677,US,42.7121,-92.4739,America/Chicago,,,319-352-1365,19,19017,19017004200,190170042002043,47940,,ceo,census
1634,,,Storm Lake,open,1250 Lake Ave,Storm Lake,,Iowa,IA,50588,US,42.6533,-95.2029,America/Chicago,,,712-732-5628,19,19021,19021960500,190219605003005,44740,,ceo,census
1007,,,Albany,open,703 E US Hwy 136,Albany,,Missouri,MO,64402,US,40.2565,-94.3254,America/Chicago,,,660-726-5816,29,29075,29075960100,290759601003006,,,ceo,census
1218,,,Garner,open,255 W Hwy 18,Garner,,Iowa,IA,50438,US,43.1051,-93.6847,America/Chicago,,,641-923-2883,19,19081,19081270100,190812701003120,,,ceo,census
1010,,,Algona,open,1500 Highway 169 N,Algona,,Iowa,IA,50511,US,43.0814,-94.2359,America/Chicago,,,515-295-3540,19,19109,19109950400,191099504001005,,,ceo,census
1619,,,Shenandoah,open,500 S Fremont St,Shenandoah,,Iowa,IA,51601,US,40.7619,-95.3856,America/Chicago,,,712-246-1495,19,19071,19071970100,190719701001177,,,ceo,census
1180,,,Fairfield,open,1300 W Burlington Ave,Fairfield,,Iowa,IA,52556,US,41.0061,-91.9794,America/Chicago,,,641-472-4119,19,19101,19101090302,191010903022001,,,ceo,fcc
1410,,,Mason City #1,open,2400 4th St SW,Mason City,,Iowa,IA,50401,US,43.1494,-93.2354,America/Chicago,,,641-424-2605,19,19033,19033950202,190339502022011,32380,,ceo,census
7056,,,Mason City Drugstore,open,875 4th St SW,Mason City,,Iowa,IA,50401,US,43.1478,-93.2141,America/Chicago,,,641-424-4181,19,19033,19033950300,190339503003010,32380,,ceo,census
1406,,,Maryville,open,1217 S Main St,Maryville,,Missouri,MO,64468,US,40.3336,-94.8722,America/Chicago,,,660-582-2191,29,29147,29147470400,291474704002084,32340,,ceo,census
1413,,,Mason City #2,open,551 S Illinois Ave,Mason City,,Iowa,IA,50401,US,43.1464,-93.1708,America/Chicago,,,641-424-9741,19,19033,19033951400,190339514002005,32380,,ceo,census
7025,,,Cedar Rapids Drugstore #4,open,4825 Johnson Ave NW,Cedar Rapids,,Iowa,IA,52405,US,41.9676,-91.7329,America/Chicago,,,319-396-1939,19,19113,19113001004,191130010042013,16300,168,ceo,census
1101,,,Council Bluffs #2,open,10 Hy-Vee Drive,Council Bluffs,,Iowa,IA,51503,US,41.2582,-95.8511,America/Chicago,,,712-322-9260,19,19155,19155030900,191550309002003,36540,420,ceo,fcc
1667,,,Trenton,open,1617 E 9th St,Trenton,,Missouri,MO,64683,US,40.075,-93.6017,America/Chicago,,,660-359-2278,29,29079,29079960400,290799604003031,,,ceo,census
1054,,,Cedar Rapids #1,open,1843 Johnson Ave NW,Cedar Rapids,,Iowa,IA,52405,US,41.974,-91.6985,America/Chicago,,,319-365-0477,19,19113,19113002300,191130023002014,16300,168,ceo,census
7036,,,Emmetsburg Dollar Fresh Market,open,3402 Main Street,Emmetsburg,,Iowa,IA,50536,US,43.1111,-94.6936,America/Chicago,,,712-852-2084,19,19147,19147960300,191479603003006,,,ceo,census
1064,,,Cedar Rapids #7,open,5050 Edgewood Rd NE,Cedar Rapids,,Iowa,IA,52411,US,42.0297,-91.6988,America/Chicago,,,319-378-0762,19,19113,19113000901,191130009011010,16300,168,ceo,census
1850,,,Washington,open,528 Highway 1 S,Washington,,Iowa,IA,52353,US,41.3023,-91.7165,America/Chicago,,,319-653-5406,19,19183,19183960400,191839604003012,26980,168,ceo,census
7020,,,Cedar Rapids Drugstore #1,open,1520 6th St SW,Cedar Rapids,,Iowa,IA,52404,US,41.9623,-91.6776,America/Chicago,,,319-363-9606,19,19113,19113002500,191130025002020,16300,168,ceo,census
1092,,,Council Bluffs #1,open,2323 W Broadway,Council Bluffs,,Iowa,IA,51501,US,41.2614,-95.8794,America/Chicago,,,712-328-9792,19,19155,19155030602,191550306022004,36540,420,ceo,census
1190,,,Forest City,open,315 US 69,Forest City,,Iowa,IA,50436,US,43.2668,-93.6306,America/Chicago,,,641-585-3775,19,19189,19189680300,191896803004006,,,ceo,census
1056,,,Cedar Rapids #3,open,20 Wilson Ave SW,Cedar Rapids,,Iowa,IA,52404,US,41.957,-91.6586,America/Chicago,,,319-366-2700,19,19113,19113002600,191130026001018,16300,168,ceo,census
7026,,,Cedar Rapids Drugstore #5,open,2001 Blairs Ferry Rd NE,Cedar Rapids,,Iowa,IA,52402,US,42.0343,-91.6691,America/Chicago,,,319-393-0539,19,19113,19113000213,191130002132020,16300,168,ceo,census
1061,,,Cedar Rapids #5,open,3235 Oakland Rd NE,Cedar Rapids,,Iowa,IA,52402,US,42.0115,-91.6598,America/Chicago,,,319-366-7756,19,19113,19113000800,191130008004009,16300,168,ceo,census
1085,,,Coralville #2,open,3285 Crosspark Road,Coralville,,Iowa,IA,52241,US,41.7222,-91.6041,America/Chicago,,,319-665-2220,19,19103,19103000305,191030003052002,26980,168,ceo,census
1262,,,Independence Dollar Fresh Market,open,1975 Three Elms Road,Independence,,Iowa,IA,50644,US,42.4571,-91.8888,America/Chicago,,,319-332-1676,19,19019,19019950500,190199505004032,,,ceo,census
1074,,,Charles City,open,901 Kelly St,Charles City,,Iowa,IA,50616,US,43.0673,-92.6752,America/Chicago,,,641-228-1726,19,19067,19067480500,190674805001006,,,ceo,fcc
1080,,,Coralville #1,open,1914 8th St,Coralville,,Iowa,IA,52241,US,41.6821,-91.5916,America/Chicago,,,319-351-5523,19,19103,19103000307,191030003072003,26980,168,ceo,census
7019,,,Cedar Rapids Drugstore #6,open,505 Boyson Rd NE,Cedar Rapids,,Iowa,IA,52402,US,42.0462,-91.6391,America/Chicago,,,319-294-9008,19,19113,19113000212,191130002122001,16300,168,ceo,census
1063,,,Cedar Rapids #6,open,4035 Mount Vernon Rd SE,Cedar Rapids,,Iowa,IA,52403,US,41.9752,-91.6096,America/Chicago,,,319-365-4623,19,19113,19113002800,191130028001000,16300,168,ceo,census
1396,,,Marion,open,3600 Business Hwy 151 E,Marion,,Iowa,IA,52302,US,42.0361,-91.572,America/Chicago,,,319-377-4803,19,19113,19113000102,191130001022003,16300,168,ceo,fcc
7560,,,Marion Fast & Fresh,open,2790 7th Avenue,Marion,,Iowa,IA,52302,US,42.0335,-91.5824,America/Chicago,,,319-382-3591,19,19113,19113000400,191130004003043,16300,168,ceo,census
1281,,,Iowa City #1,open,1720 Waterfront Dr,Iowa City,,Iowa,IA,52240,US,41.6425,-91.5294,America/Chicago,,,319-354-7601,19,19103,19103001802,191030018021009,26980,168,ceo,census
1288,,,Iowa City #3,open,1125 N Dodge St,Iowa City,,Iowa,IA,52245,US,41.6764,-91.5189,America/Chicago,,,319-354-9223,19,19103,19103000100,191030001004024,26980,168,ceo,census
1465,,,Omaha #1,open,5150 Center St,Omaha,,Nebraska,NE,68106,US,41.2423,-95.9945,America/Chicago,,,402-553-2664,31,31055,31055003600,310550036001023,36540,420,ceo,census
1650,,,Tarkio,open,110 Chestnut St,Tarkio,,Missouri,MO,64491,US,40.4389,-95.3757,America/Chicago,,,660-736-4181,29,29005,29005950100,290059501003018,,,ceo,census
1068,,,Cherokee,open,1300 N 2nd,Cherokee,,Iowa,IA,51012,US,42.7656,-95.551,America/Chicago,,,712-225-4139,19,19035,19035080101,190350801012014,,,ceo,census
7042,,,Iowa City Drugstore,open,310 N 1st Ave,Iowa City,,Iowa,IA,52245,US,41.6661,-91.5013,America/Chicago,,,319-337-6424,19,19103,19103001300,191030013001009,26980,168,ceo,census
1285,,,Iowa City #2,open,812 S 1st Ave,Iowa City,,Iowa,IA,52245,US,41.6512,-91.5008,America/Chicago,,,319-338-9758,19,19103,19103001400,191030014002012,26980,168,ceo,census
1527,,,Plattsmouth,open,16418 Westside Drive,Plattsmouth,,Nebraska,NE,68048,US,41.0117,-95.9102,America/Chicago,,,402-298-7600,31,31025,31025965600,310259656001007,36540,420,ceo,census
1459,,,Oelwein Dollar Fresh Market,open,1345 S Frederick Ave,Oelwein,,Iowa,IA,50662,US,42.6594,-91.9119,America/Chicago,,,319-283-7500,19,19065,19065080500,190650805001037,,,ceo,census
1335,,,Kirksville,open,500 N Baltimore St,Kirksville,,Missouri,MO,63501,US,40.1978,-92.5699,America/Chicago,,,660-665-8335,29,29001,29001950900,290019509001009,28860,,ceo,census
1470,,,Omaha #5,open,7910 Cass St,Omaha,,Nebraska,NE,68114,US,41.2651,-96.0392,America/Chicago,,,402-384-8668,31,31055,31055006606,310550066062000,36540,420,ceo,census
1469,,,Omaha #3,open,8809 W Center Rd,Omaha,,Nebraska,NE,68124,US,41.2331,-96.0514,America/Chicago,,,402-384-9072,31,31055,31055006905,310550069051003,36540,420,ceo,census
1467,,,Omaha #4,open,10808 Fort St,Omaha,,Nebraska,NE,68164,US,41.3081,-96.0826,America/Chicago,,,402-493-2089,31,31055,31055007310,310550073101002,36540,420,ceo,census
1514,,,Papillion,open,11650 S 73rd St,Papillion,,Nebraska,NE,68046,US,41.1352,-96.0262,America/Chicago,,,402-597-5790,31,31153,31153010620,311530106202009,36540,420,ceo,census
1513,,,Papillion Wall to Wall,open,7651 Towne Center Pkwy,Papillion,,Nebraska,NE,68046,US,41.133,-96.0288,America/Chicago,,,402-347-9700,31,31153,31153010620,311530106202010,36540,420,ceo,census
1535,,,Omaha #6,open,9707 Q St,Omaha,,Nebraska,NE,68127,US,41.2037,-96.0633,America/Chicago,,,402-339-3047,31,31055,31055007466,310550074661000,36540,420,ceo,census
1471,,,Omaha #8,open,747 N 132nd St,Omaha,,Nebraska,NE,68154,US,41.266,-96.1185,America/Chicago,,,402-493-2911,31,31055,31055007443,310550074432015,36540,420,ceo,census
1636,,,Spencer,open,819 Grand Ave,Spencer,,Iowa,IA,51301,US,43.1463,-95.1452,America/Chicago,,,712-262-2443,19,19041,19041080301,190410803012065,43980,517,ceo,census
1474,,,Omaha #10,open,3410 N 156th St,Omaha,,Nebraska,NE,68116,US,41.2898,-96.1604,America/Chicago,,,402-493-0390,31,31055,31055007471,310550074711000,36540,420,ceo,census
1466,,,Omaha #2,open,14591 Stony Brook Blvd,Omaha,,Nebraska,NE,68137,US,41.1974,-96.1418,America/Chicago,,,402-697-0811,31,31055,31055007462,310550074621000,36540,420,ceo,census
1433,,,Mt. Pleasant,open,1700 E Washington St,Mount Pleasant,,Iowa,IA,52641,US,40.9609,-91.5297,America/Chicago,,,319-385-2266,19,19087,19087970400,190879704004001,,,ceo,census
1438,,,Nebraska City Dollar Fresh Market,open,1018 South 11th Street,Nebraska City,,Nebraska,NE,68410,US,40.6677,-95.8595,America/Chicago,,,402-873-6761,31,31131,31131966900,311319669001081,,,ceo,census
