store_number,slug,url,location_name,status,address_line1,city,county,state,region,postal_code,country_code,latitude,longitude,time_zone,format,total_building_area_sqft,main_voice_phone_number,state_fips,county_fips,tract_fips,block_fips,cbsa_fips,csa_fips,coord_source,fips_source
chickfila-ar-century-drive-ar,,https://www.chick-fil-a.com/locations/ar/century-drive-ar,Chick-fil-A Century Drive [AR],open,3825 Century Drive,Fort Smith,,Arkansas,AR,72902,US,35.3347,-94.3914,America/Chicago,,,479-274-8775,05,05131,05131001102,051310011023016,22900,,ceo,census
chickfila-fl-10th-ave-n-i-95,,https://www.chick-fil-a.com/locations/fl/10th-ave-n-i-95,Chick-fil-A 10th Ave N & I-95,open,2625 10th Ave N,Palm Springs,,Florida,FL,33461,US,26.6289,-80.0816,America/New_York,,,,12,12099,12099004500,120990045004001,33100,370,ceo,census
chickfila-co-alameda-avenue,,https://www.chick-fil-a.com/locations/co/alameda-avenue,Chick-fil-A Alameda Avenue,open,14310 E Alameda Ave,Aurora,,Colorado,CO,80012,US,39.7107,-104.8213,America/Denver,,,303-366-0779,08,08005,08005081101,080050811012004,19740,216,ceo,census
chickfila-ga-albany-state-university,,https://www.chick-fil-a.com/locations/ga/albany-state-university,Chick-fil-A Albany State University,open,504 College Dr,Albany,,Georgia,GA,31705,US,31.5666,-84.1417,America/New_York,,,229-430-4747,13,13095,13095010702,130950107022009,10500,,ceo,census
chickfila-ct-enfield,,https://www.chick-fil-a.com/locations/ct/enfield,Chick-fil-A Enfield,open,25 Hazard Ave,Enfield,,Connecticut,CT,06082,US,41.9908,-72.5815,America/New_York,,,860-253-0469,09,09003,09003480800,090034808004004,,,ceo,census
chickfila-az-arcadia,,https://www.chick-fil-a.com/locations/az/arcadia,Chick-fil-A Arcadia,open,4105 N 44th St,Phoenix,,Arizona,AZ,85018,US,33.4951,-111.9868,America/Phoenix,,,602-840-4566,04,04013,04013108200,040131082002013,38060,429,ceo,census
chickfila-al-alexander-city-al,,https://www.chick-fil-a.com/locations/al/alexander-city-al,Chick-fil-A Alexander City [AL],open,3899 Hwy 280,Alexander City,,Alabama,AL,35010,US,32.9261,-85.9618,America/Chicago,,,938-867-4799,01,01123,01123962302,011239623022009,10760,194,ceo,fcc
chickfila-ca-101-winnetka,,https://www.chick-fil-a.com/locations/ca/101-winnetka,Chick-fil-A 101 & Winnetka,open,20101 Ventura Blvd,Woodland Hills,,California,CA,91364,US,34.171,-118.5714,America/Los_Angeles,,,818-703-3002,06,06037,06037137501,060371375012000,31080,348,ceo,census
chickfila-de-delaware-state-university,,https://www.chick-fil-a.com/locations/de/delaware-state-university,Chick-fil-A Delaware State University,open,1200 N Dupont Hwy,Dover,,Delaware,DE,19901,US,39.1881,-75.5401,America/New_York,,,302-857-7209,10,10001,10001041000,100010410003023,20100,428,ceo,census
chickfila-ar-chenal-markham,,https://www.chick-fil-a.com/locations/ar/chenal-markham,Chick-fil-A Chenal & Markham,open,12500 W Markham St,Little Rock,,Arkansas,AR,72211,US,34.7546,-92.4121,America/Chicago,,,501-228-0404,05,05119,05119004222,051190042222002,30780,340,ceo,census
chickfila-hi-makiki,,https://www.chick-fil-a.com/locations/hi/makiki,Chick-fil-A Makiki,open,1056 S Beretania St,Honolulu,,Hawaii,HI,96814,US,21.303,-157.8464,Pacific/Honolulu,,,808-460-7660,15,15003,15003003501,150030035012005,46520,,ceo,census
chickfila-fl-addies-corner,,https://www.chick-fil-a.com/locations/fl/addies-corner,Chick-fil-A Addie’s Corner,open,8610 Addison Place Dr,Naples,,Florida,FL,34119,US,26.2741,-81.6934,America/New_York,,,239-307-6050,12,12021,12021011209,120210112091032,34940,163,ceo,census
chickfila-co-aspen-grove,,https://www.chick-fil-a.com/locations/co/aspen-grove,Chick-fil-A Aspen Grove,open,7301 S Santa Fe Dr Unit 900,Littleton,,Colorado,CO,80120,US,39.5839,-105.0268,America/Denver,,,303-797-9564,08,08005,08005005623,080050056233002,19740,216,ceo,census
chickfila-ga-alpharetta-commons,,https://www.chick-fil-a.com/locations/ga/alpharetta-commons,Chick-fil-A Alpharetta Commons,open,4285 State Bridge Rd,Alpharetta,,Georgia,GA,30022,US,34.0572,-84.233,America/New_York,,,770-521-2132,13,13121,13121011650,131210116501000,12060,122,ceo,fcc
chickfila-az-arizona-ocotillo,,https://www.chick-fil-a.com/locations/az/arizona-ocotillo,Chick-fil-A Arizona & Ocotillo,open,3871 S Arizona Ave,Chandler,,Arizona,AZ,85248,US,33.2497,-111.8406,America/Phoenix,,,480-635-4850,04,04013,04013812400,040138124003014,38060,429,ceo,census
chickfila-ct-glastonbury,,https://www.chick-fil-a.com/locations/ct/glastonbury,Chick-fil-A Glastonbury,open,2941 Main St,Glastonbury,,Connecticut,CT,06033,US,41.7237,-72.6158,America/New_York,,,860-633-0800,09,09003,09003520302,090035203022015,,,ceo,census
chickfila-al-ann-street,,https://www.chick-fil-a.com/locations/al/ann-street,Chick-fil-A Ann Street,open,915 Ann St,Montgomery,,Alabama,AL,36107,US,32.3689,-86.2704,America/Chicago,,,334-262-2017,01,01101,01101001600,011010016002000,33860,388,ceo,census
chickfila-ca-17th-at-tustin,,https://www.chick-fil-a.com/locations/ca/17th-at-tustin,Chick-fil-A 17th at Tustin,open,1701 N Tustin Avenue,Santa Ana,,California,CA,92705,US,33.7601,-117.8341,America/Los_Angeles,,,714-662-9599,06,06059,06059075701,060590757013008,31080,348,ceo,census
chickfila-fl-adventhealth-orlando,,https://www.chick-fil-a.com/locations/fl/adventhealth-orlando,Chick-fil-A AdventHealth Orlando,open,550 E Rollins St,Orlando,,Florida,FL,32803,US,28.5739,-81.371,America/New_York,,,407-710-1075,12,12095,12095012800,120950128002040,36740,422,ceo,census
chickfila-de-kirkwood-hwy,,https://www.chick-fil-a.com/locations/de/kirkwood-hwy,Chick-fil-A Kirkwood Hwy,open,3260 Kirkwood Hwy,Wilmington,,Delaware,DE,19808,US,39.7365,-75.6265,America/New_York,,,302-394-6224,10,10003,10003012000,100030120003000,37980,428,ceo,census
chickfila-co-belleview-shores,,https://www.chick-fil-a.com/locations/co/belleview-shores,Chick-fil-A Belleview Shores,open,5260 S Wadsworth Blvd,Littleton,,Colorado,CO,80123,US,39.6203,-105.0905,America/Denver,,,720-922-1999,08,08059,08059012050,080590120503011,19740,216,ceo,census
chickfila-ar-clinton-national-airport,,https://www.chick-fil-a.com/locations/ar/clinton-national-airport,Chick-fil-A Clinton National Airport,open,1 Airport Rd,Little Rock,,Arkansas,AR,72202,US,34.7269,-92.2213,America/Chicago,,,501-330-7251,05,05119,05119980400,051199804001099,30780,340,ceo,census
chickfila-ga-americus-ga,,https://www.chick-fil-a.com/locations/ga/americus-ga,Chick-fil-A Americus [GA],open,736 E Forsyth St,Americus,,Georgia,GA,31709,US,32.0735,-84.2224,America/New_York,,,229-389-2775,13,13261,13261950600,132619506002019,11140,,ceo,fcc
chickfila-ct-mohegan-sun-resort,,https://www.chick-fil-a.com/locations/ct/mohegan-sun-resort,Chick-fil-A Mohegan Sun Resort,open,1 Mohegan Sun Blvd,Uncasville,,Connecticut,CT,06382,US,41.4926,-72.0958,America/New_York,,,570-591-1910,09,09011,09011870501,090118705011013,,,ceo,census
chickfila-az-arizona-state-university,,https://www.chick-fil-a.com/locations/az/arizona-state-university,Chick-fil-A Arizona State University,open,1290 S Normal Ave,Tempe,,Arizona,AZ,85281,US,33.4152,-111.9328,America/Phoenix,,,480-965-2052,04,04013,04013319001,040133190011002,38060,429,ceo,census
chickfila-al-athens-al,,https://www.chick-fil-a.com/locations/al/athens-al,Chick-fil-A Athens (AL),open,1291 US Highway 72 E,Athens,,Alabama,AL,35611,US,34.7851,-86.9454,America/Chicago,,,256-233-8900,01,01083,01083021000,010830210001006,26620,290,ceo,census
chickfila-ca-190th-western,,https://www.chick-fil-a.com/locations/ca/190th-western,Chick-fil-A 190th & Western,open,1811 W 190th St,Torrance,,California,CA,90504,US,33.8588,-118.3097,America/Los_Angeles,,,310-961-4180,06,06037,06037650200,060376502004007,31080,348,ceo,census
chickfila-co-belmar,,https://www.chick-fil-a.com/locations/co/belmar,Chick-fil-A Belmar,open,565 S Vance St,Lakewood,,Colorado,CO,80226,US,39.7067,-105.0801,America/Denver,,,303-927-6303,08,08059,08059011807,080590118071014,19740,216,ceo,census
chickfila-ar-conway-commons,,https://www.chick-fil-a.com/locations/ar/conway-commons,Chick-fil-A Conway Commons,open,1115 E Oak St,Conway,,Arkansas,AR,72032,US,35.0908,-92.4138,America/Chicago,,,501-513-1122,05,05045,05045030404,050450304041011,30780,340,ceo,census
chickfila-fl-alachua-fl,,https://www.chick-fil-a.com/locations/fl/alachua-fl,Chick-fil-A Alachua [FL],open,16310 NW US Hwy 441,Alachua,,Florida,FL,32615,US,29.8044,-82.5284,America/New_York,,,386-267-1934,12,12001,12001001819,120010018191011,23540,264,ceo,census
chickfila-de-middletown-de,,https://www.chick-fil-a.com/locations/de/middletown-de,Chick-fil-A Middletown (DE),open,701 S Ridge Ave,Middletown,,Delaware,DE,19709,US,39.4474,-75.7322,America/New_York,,,302-376-7700,10,10003,10003016610,100030166103045,37980,428,ceo,fcc
chickfila-az-arizona-state-university-downtown,,https://www.chick-fil-a.com/locations/az/arizona-state-university-downtown,Chick-fil-A Arizona State University – Downtown,open,120 E Taylor St,Phoenix,,Arizona,AZ,85004,US,33.4536,-112.0721,America/Phoenix,,,602-496-6715,04,04013,04013113100,040131131003008,38060,429,ceo,census
chickfila-al-auburn,,https://www.chick-fil-a.com/locations/al/auburn,Chick-fil-A Auburn,open,2124 E University Dr,Auburn,,Alabama,AL,36830,US,32.6279,-85.4503,America/Chicago,,,334-659-1773,01,01081,01081041102,010810411023002,12220,194,ceo,census
chickfila-ct-newington-ct,,https://www.chick-fil-a.com/locations/ct/newington-ct,Chick-fil-A Newington (CT),open,3240 Berlin Tpke,Newington,,Connecticut,CT,06111,US,41.6595,-72.7227,America/New_York,,,860-665-0048,09,09003,09003494202,090034942022002,,,ceo,census
chickfila-ga-arbor-place,,https://www.chick-fil-a.com/locations/ga/arbor-place,Chick-fil-A Arbor Place,open,6700 Douglas Blvd Ste 210,Douglasville,,Georgia,GA,30135,US,33.7274,-84.7438,America/New_York,,,678-838-9551,13,13097,13097080508,130970805081005,12060,122,ceo,census
chickfila-ar-downtown-bentonville,,https://www.chick-fil-a.com/locations/ar/downtown-bentonville,Chick-fil-A Downtown Bentonville,open,209 S Walton Blvd,Bentonville,,Arkansas,AR,72712,US,36.3708,-94.2208,America/Chicago,,,479-273-3100,05,05007,05007020604,050070206042005,22220,,ceo,census
chickfila-ca-405-atlantic-lb,,https://www.chick-fil-a.com/locations/ca/405-atlantic-lb,Chick-fil-A 405 & Atlantic LB,open,3290 Atlantic Avenue,Long Beach,,California,CA,90807,US,33.8168,-118.1846,America/Los_Angeles,,,562-270-6221,06,06037,06037572201,060375722012013,31080,348,ceo,census
chickfila-co-brighton,,https://www.chick-fil-a.com/locations/co/brighton,Chick-fil-A Brighton,open,2035 Prairie Center Pkwy,Brighton,,Colorado,CO,80601,US,39.9569,-104.777,America/Denver,,,303-655-1404,08,08001,08001008552,080010085522056,19740,216,ceo,census
chickfila-de-milford-plaza,,https://www.chick-fil-a.com/locations/de/milford-plaza,Chick-fil-A Milford Plaza,open,698 N Dupont Blvd # C,Milford,,Delaware,DE,19963,US,38.9186,-75.4383,America/New_York,,,302-422-8825,10,10001,10001042500,100010425002002,20100,428,ceo,census
chickfila-fl-alico-road,,https://www.chick-fil-a.com/locations/fl/alico-road,Chick-fil-A Alico Road,open,9980 Interstate Commerce Dr,Fort Myers,,Florida,FL,33913,US,26.4937,-81.7896,America/New_York,,,239-437-4800,12,12071,12071040138,120710401384075,15980,163,ceo,census
chickfila-ga-athens-atlanta-highway,,https://www.chick-fil-a.com/locations/ga/athens-atlanta-highway,Chick-fil-A Athens/Atlanta Highway,open,3637 Atlanta Hwy,Athens,,Georgia,GA,30606,US,33.9384,-83.4564,America/New_York,,,706-369-1806,13,13059,13059130701,130591307011006,12020,122,ceo,census
chickfila-al-auburn-in-line-dt,,https://www.chick-fil-a.com/locations/al/auburn-in-line-dt,Chick-fil-A Auburn In-Line DT,open,326 W Magnolia Ave,Auburn,,Alabama,AL,36832,US,32.6069,-85.4864,America/Chicago,,,334-826-7630,01,01081,01081040802,010810408022005,12220,194,ceo,census
chickfila-az-arizona-state-university-west-campus,,https://www.chick-fil-a.com/locations/az/arizona-state-university-west-campus,Chick-fil-A Arizona State University – West Campus,open,4701 W Thunderbird Rd,Glendale,,Arizona,AZ,85306,US,33.6095,-112.1614,America/Phoenix,,,602-543-3363,04,04013,04013104219,040131042191000,38060,429,ceo,census
chickfila-ct-north-haven,,https://www.chick-fil-a.com/locations/ct/north-haven,Chick-fil-A North Haven,open,560 Universal Dr N,North Haven,,Connecticut,CT,06473,US,41.3601,-72.8706,America/New_York,,,203-234-0300,09,09009,09009167201,090091672012012,,,ceo,census
chickfila-fl-altamonte-mall,,https://www.chick-fil-a.com/locations/fl/altamonte-mall,Chick-fil-A Altamonte Mall,open,451 E Altamonte Dr,Altamonte Springs,,Florida,FL,32701,US,28.6664,-81.3766,America/New_York,,,407-834-6669,12,12117,12117021901,121170219013000,36740,422,ceo,census
chickfila-co-broadway-dartmouth,,https://www.chick-fil-a.com/locations/co/broadway-dartmouth,Chick-fil-A Broadway & Dartmouth,open,3085 S Broadway,Englewood,,Colorado,CO,80113,US,39.6608,-104.988,America/Denver,,,303-781-1115,08,08005,08005005701,080050057011014,19740,216,ceo,census
chickfila-ca-405-avalon,,https://www.chick-fil-a.com/locations/ca/405-avalon,Chick-fil-A 405 & Avalon,open,20501 Avalon Blvd,Carson,,California,CA,90746,US,33.8452,-118.2649,America/Los_Angeles,,,310-956-9625,06,06037,06037543400,060375434003021,31080,348,ceo,census
chickfila-de-millsboro,,https://www.chick-fil-a.com/locations/de/millsboro,Chick-fil-A Millsboro,open,30141 Commerce Dr,Millsboro,,Delaware,DE,19966,US,38.5738,-75.286,America/New_York,,,302-217-1099,10,10005,10005050604,100050506041035,42580,,ceo,fcc
chickfila-ar-el-dorado-ar,,https://www.chick-fil-a.com/locations/ar/el-dorado-ar,Chick-fil-A El Dorado [AR],open,2528 N West Ave,El Dorado,,Arkansas,AR,71730,US,33.2373,-92.6657,America/Chicago,,,870-266-6215,05,05139,05139950700,051399507001020,20980,,ceo,census
chickfila-al-auburn-mall,,https://www.chick-fil-a.com/locations/al/auburn-mall,Chick-fil-A Auburn Mall,open,1627 Opelika Rd Ste 54,Auburn,,Alabama,AL,36830,US,32.6253,-85.4462,America/Chicago,,,334-887-5429,01,01081,01081041102,010810411023006,12220,194,ceo,census
chickfila-ga-augusta-exchange,,https://www.chick-fil-a.com/locations/ga/augusta-exchange,Chick-fil-A Augusta Exchange,open,276 Robert C. Daniel Jr. Parkway,Augusta,,Georgia,GA,30909,US,33.4849,-82.0805,America/New_York,,,706-738-9163,13,13245,13245001603,132450016031003,12260,,ceo,census
chickfila-az-arrowhead,,https://www.chick-fil-a.com/locations/az/arrowhead,Chick-fil-A Arrowhead,open,16657 N 83rd Ave,Peoria,,Arizona,AZ,85382,US,33.6358,-112.2331,America/Phoenix,,,623-878-0885,04,04013,04013071509,040130715094001,38060,429,ceo,census
chickfila-ct-norwalk,,https://www.chick-fil-a.com/locations/ct/norwalk,Chick-fil-A Norwalk,open,467 Connecticut Ave,Norwalk,,Connecticut,CT,06854,US,41.0991,-73.442,America/New_York,,,203-831-0196,09,09001,09001043100,090010431003005,,,ceo,census
chickfila-id-ammon,,https://www.chick-fil-a.com/locations/id/ammon,Chick-fil-A Ammon,open,3003 S 25th E,Ammon,,Idaho,ID,83406,US,43.4703,-111.9839,America/Boise,,,208-523-2697,16,16019,16019970502,160199705021021,26820,292,ceo,census
