store_number,slug,url,location_name,status,address_line1,city,county,state,region,postal_code,country_code,latitude,longitude,time_zone,format,total_building_area_sqft,main_voice_phone_number,state_fips,county_fips,tract_fips,block_fips,cbsa_fips,csa_fips,coord_source,fips_source
16663,,https://www.cvs.com/store-locator/florence-al-pharmacies/372-cox-creek-pkwy-florence-al-35630/storeid=16663,CVS Pharmacy - FLORENCE,open,372 COX CREEK PKWY,Florence,,Alabama,AL,35630,US,34.8422,-87.6341,America/Chicago,,,256-766-9839,01,01077,01077010901,010770109012006,22520,250,ceo,census
1806,,https://www.cvs.com/store-locator/foley-al-pharmacies/1300-south-mckenzie-st-foley-al-36535/storeid=1806,CVS Pharmacy - FOLEY,open,1300 SOUTH MCKENZIE ST,Foley,,Alabama,AL,36535,US,30.3917,-87.6842,America/Chicago,,,251-943-6614,01,01003,01003011503,010030115033007,19300,380,ceo,fcc
4945,,https://www.cvs.com/store-locator/fairhope-al-pharmacies/51-s-greeno-rd-fairhope-al-36532/storeid=4945,CVS Pharmacy - FAIRHOPE,open,51 S GREENO RD.,Fairhope,,Alabama,AL,36532,US,30.5226,-87.8848,America/Chicago,,,251-928-3125,01,01003,01003011201,010030112012069,19300,380,ceo,census
4882,,https://www.cvs.com/store-locator/fultondale-al-pharmacies/1535-decatur-hwy-fultondale-al-35068/storeid=4882,CVS Pharmacy - FULTONDALE,open,1535 DECATUR HWY.,Fultondale,,Alabama,AL,35068,US,33.6095,-86.7962,America/Chicago,,,205-849-9744,01,01073,01073012003,010730120031016,13820,142,ceo,fcc
17419,,https://www.cvs.com/store-locator/fultondale-al-pharmacies/3489-lowery-pkwy-fultondale-al-35068/storeid=17419,CVS Pharmacy - FULTONDALE,open,3489 LOWERY PKWY,Fultondale,,Alabama,AL,35068,US,33.606,-86.8054,America/Chicago,,,205-453-6033,01,01073,01073012003,010730120032029,13820,142,ceo,fcc
4969,,https://www.cvs.com/store-locator/gordo-al-pharmacies/536-hudson-dr-po-box-653-gordo-al-35466/storeid=4969,CVS Pharmacy - GORDO,open,536 HUDSON DR.,Gordo,,Alabama,AL,35466,US,33.3161,-87.9005,America/Chicago,,,205-364-7133,01,01107,01107050000,011070500003024,46220,,ceo,fcc
4833,,https://www.cvs.com/store-locator/gardendale-al-pharmacies/205-fieldstown-rd-gardendale-al-35071/storeid=4833,CVS Pharmacy - GARDENDALE,open,205 FIELDSTOWN RD,Gardendale,,Alabama,AL,35071,US,33.6514,-86.8119,America/Chicago,,,205-631-5638,01,01073,01073011707,010730117073007,13820,142,ceo,census
4917,,https://www.cvs.com/store-locator/greensboro-al-pharmacies/675-tuscaloosa-street-greensboro-al-36744/storeid=4917,CVS Pharmacy - GREENSBORO,open,675 TUSCALOOSA STREET,Greensboro,,Alabama,AL,36744,US,32.7008,-87.5947,America/Chicago,,,334-624-8874,01,01065,01065040401,010650404012025,46220,,ceo,fcc
4782,,https://www.cvs.com/store-locator/grand-bay-al-pharmacies/10115-grand-bay-wilmer-rd-south-grand-bay-al-36541/storeid=4782,CVS Pharmacy - GRAND BAY,open,10115 GRAND BAY WILMER RD. SOUTH,Grand Bay,,Alabama,AL,36541,US,30.4805,-88.339,America/Chicago,,,251-865-6128,01,01097,01097006600,010970066001002,33660,380,ceo,census
4953,,https://www.cvs.com/store-locator/greenville-al-pharmacies/879-fort-dale-rd-greenville-al-36037/storeid=4953,CVS Pharmacy - GREENVILLE,open,879 FORT DALE RD.,Greenville,,Alabama,AL,36037,US,31.8451,-86.6398,America/Chicago,,,334-382-3146,01,01013,01013952800,010139528001015,,,ceo,census
4845,,https://www.cvs.com/store-locator/gadsden-al-pharmacies/806-hoke-st-gadsden-al-35903/storeid=4845,CVS Pharmacy - GADSDEN,open,806 HOKE ST.,Gadsden,,Alabama,AL,35903,US,34.0034,-85.9698,America/Chicago,,,256-492-4807,01,01055,01055001300,010550013002013,23460,,ceo,census
4849,,https://www.cvs.com/store-locator/gadsden-al-pharmacies/2608-w-meighan-blvd-gadsden-al-35904/storeid=4849,CVS Pharmacy - GADSDEN,open,2608 W. MEIGHAN BLVD,Gadsden,,Alabama,AL,35904,US,34.0223,-86.0444,America/Chicago,,,256-543-9709,01,01055,01055000700,010550007001024,23460,,ceo,census
4905,,https://www.cvs.com/store-locator/hartselle-al-pharmacies/240-hwy-31-southwest-suite-11-hartselle-al-35640/storeid=4905,CVS Pharmacy - HARTSELLE,open,240 HWY 31 SOUTHWEST SUITE #11,Hartselle,,Alabama,AL,35640,US,34.4408,-86.9403,America/Chicago,,,256-773-1768,01,01103,01103005303,011030053034009,19460,290,ceo,census
17236,,https://www.cvs.com/store-locator/gulf-shores-al-pharmacies/3820-gulf-shores-pkwy-gulf-shores-al-36542/storeid=17236,CVS Pharmacy - GULF SHORES,open,3820 GULF SHORES PKWY,Gulf Shores,,Alabama,AL,36542,US,30.3039,-87.68,America/Chicago,,,251-967-7002,01,01003,01003011413,010030114132008,19300,380,ceo,census
4968,,https://www.cvs.com/store-locator/guntersville-al-pharmacies/1445-gunter-avenue-guntersville-al-35976/storeid=4968,CVS Pharmacy - GUNTERSVILLE,open,1445 GUNTER AVENUE,Guntersville,,Alabama,AL,35976,US,34.345,-86.3042,America/Chicago,,,256-505-0803,01,01095,01095030701,010950307013030,10700,290,ceo,census
4822,,https://www.cvs.com/store-locator/haleyville-al-pharmacies/1901-11th-ave-haleyville-al-35565/storeid=4822,CVS Pharmacy - HALEYVILLE,open,1901 11TH AVE.,Haleyville,,Alabama,AL,35565,US,34.2262,-87.6213,America/Chicago,,,205-486-9202,01,01133,01133965800,011339658004018,,,ceo,census
4960,,https://www.cvs.com/store-locator/hanceville-al-pharmacies/303-north-main-st-hanceville-al-35077/storeid=4960,CVS Pharmacy - HANCEVILLE,open,303 NORTH MAIN ST.,Hanceville,,Alabama,AL,35077,US,34.0619,-86.7705,America/Chicago,,,256-352-5779,01,01043,01043965401,010439654012036,18980,142,ceo,fcc
10516,,https://www.cvs.com/store-locator/harvest-al-pharmacies/5859-highway-53-harvest-al-35749/storeid=10516,CVS Pharmacy - HARVEST,open,5859 HIGHWAY 53,Harvest,,Alabama,AL,35749,US,34.8451,-86.713,America/Chicago,,,256-851-5350,01,01089,01089010504,010890105045000,26620,290,ceo,census
4829,,https://www.cvs.com/store-locator/homewood-al-pharmacies/418-west-valley-ave-homewood-al-35209/storeid=4829,CVS Pharmacy - HOMEWOOD,open,418 WEST VALLEY AVE,Homewood,,Alabama,AL,35209,US,33.4712,-86.8253,America/Chicago,,,205-942-7503,01,01073,01073005800,010730058002006,13820,142,ceo,census
4904,,https://www.cvs.com/store-locator/homewood-al-pharmacies/3030-independence-dr-homewood-al-35209/storeid=4904,CVS Pharmacy - HOMEWOOD,open,3030 INDEPENDENCE DR.,Homewood,,Alabama,AL,35209,US,33.4776,-86.7878,America/Chicago,,,205-871-9672,01,01073,01073010702,010730107021057,13820,142,ceo,census
17642,,https://www.cvs.com/store-locator/homewood-al-pharmacies/531-brookwood-village-homewood-al-35209/storeid=17642,CVS Pharmacy - HOMEWOOD,open,531 BROOKWOOD VILLAGE,Homewood,,Alabama,AL,35209,US,33.4672,-86.7749,America/Chicago,,,205-994-7532,01,01073,01073012905,010730129053027,13820,142,ceo,census
2662,,https://www.cvs.com/store-locator/hoover-al-pharmacies/2301-john-hawkins-pkwy-hoover-al-35244/storeid=2662,CVS Pharmacy - HOOVER,open,2301 JOHN HAWKINS PKWY,Hoover,,Alabama,AL,35244,US,33.3499,-86.8682,America/Chicago,,,205-682-1065,01,01073,01073014414,010730144142013,13820,142,ceo,census
4913,,https://www.cvs.com/store-locator/hoover-al-pharmacies/2201-tyler-rd-hoover-al-35226/storeid=4913,CVS Pharmacy - HOOVER,open,2201 TYLER RD.,Hoover,,Alabama,AL,35226,US,33.4165,-86.8419,America/Chicago,,,205-823-1832,01,01073,01073014405,010730144052001,13820,142,ceo,census
4889,,https://www.cvs.com/store-locator/hoover-al-pharmacies/1881-chace-rd-hoover-al-35244/storeid=4889,CVS Pharmacy - HOOVER,open,1881 CHACE RD.,Hoover,,Alabama,AL,35244,US,33.3704,-86.7999,America/Chicago,,,205-987-7286,01,01073,01073014408,010730144083013,13820,142,ceo,census
10181,,https://www.cvs.com/store-locator/hoover-al-pharmacies/5400-hwy-280-hoover-al-35242/storeid=10181,CVS Pharmacy - HOOVER,open,5400 HWY 280,Hoover,,Alabama,AL,35242,US,33.4195,-86.671,America/Chicago,,,205-980-7670,01,01117,01117030348,011170303483003,13820,142,ceo,census
1774,,https://www.cvs.com/store-locator/huntsville-al-pharmacies/100-providence-main-st-g-huntsville-al-35806/storeid=1774,CVS Pharmacy - HUNTSVILLE,open,100 PROVIDENCE MAIN ST.,Huntsville,,Alabama,AL,35806,US,34.7499,-86.694,America/Chicago,,,256-837-2057,01,01089,01089010627,010890106272029,26620,290,ceo,census
2748,,https://www.cvs.com/store-locator/huntsville-al-pharmacies/930-winchester-rd-huntsville-al-35811/storeid=2748,CVS Pharmacy - HUNTSVILLE,open,930 WINCHESTER RD.,Huntsville,,Alabama,AL,35811,US,34.7972,-86.5368,America/Chicago,,,256-852-1915,01,01089,01089010801,010890108011043,26620,290,ceo,census
4899,,https://www.cvs.com/store-locator/huntsville-al-pharmacies/2212-whitesburg-dr-huntsville-al-35801/storeid=4899,CVS Pharmacy - HUNTSVILLE,open,2212 WHITESBURG DR,Huntsville,,Alabama,AL,35801,US,34.7166,-86.5779,America/Chicago,,,256-533-6181,01,01089,01089001901,010890019011016,26620,290,ceo,census
4908,,https://www.cvs.com/store-locator/huntsville-al-pharmacies/2525-oakwood-ave-huntsville-al-35810/storeid=4908,CVS Pharmacy - HUNTSVILLE,open,2525 OAKWOOD AVE,Huntsville,,Alabama,AL,35810,US,34.7488,-86.6093,America/Chicago,,,256-533-5754,01,01089,01089000702,010890007022016,26620,290,ceo,census
5413,,https://www.cvs.com/store-locator/huntsville-al-pharmacies/2210-winchester-rd-huntsville-al-35811/storeid=5413,CVS Pharmacy - HUNTSVILLE,open,2210 WINCHESTER RD.,Huntsville,,Alabama,AL,35811,US,34.8169,-86.4922,America/Chicago,,,256-858-8595,01,01089,01089010801,010890108013004,26620,290,ceo,census
16706,,https://www.cvs.com/store-locator/huntsville-al-pharmacies/2750-carl-t-jones-dr-se-ste-7-huntsville-al-35802/storeid=16706,CVS Pharmacy - HUNTSVILLE,open,2750 CARL T JONES DR SE STE 7,Huntsville,,Alabama,AL,35802,US,34.6733,-86.5424,America/Chicago,,,256-883-6295,01,01089,01089001902,010890019021024,26620,290,ceo,census
10037,,https://www.cvs.com/store-locator/huntsville-al-pharmacies/11030-south-memorial-pkwy-huntsville-al-35803/storeid=10037,CVS Pharmacy - HUNTSVILLE,open,11030 SOUTH MEMORIAL PKWY.,Huntsville,,Alabama,AL,35803,US,34.6303,-86.5677,America/Chicago,,,256-650-1543,01,01089,01089002804,010890028042022,26620,290,ceo,fcc
16685,,https://www.cvs.com/store-locator/huntsville-al-pharmacies/6275-university-dr-nw-huntsville-al-35806/storeid=16685,CVS Pharmacy - HUNTSVILLE,open,6275 UNIVERSITY DR NW,Huntsville,,Alabama,AL,35806,US,34.741,-86.6819,America/Chicago,,,256-971-0913,01,01089,01089001403,010890014032006,26620,290,ceo,census
4828,,https://www.cvs.com/store-locator/hueytown-al-pharmacies/3022-allison-bonnett-dr-hueytown-al-35023/storeid=4828,CVS Pharmacy - HUEYTOWN,open,3022 ALLISON BONNETT DR,Hueytown,,Alabama,AL,35023,US,33.4519,-86.9791,America/Chicago,,,205-744-0071,01,01073,01073013902,010730139022004,13820,142,ceo,census
4868,,https://www.cvs.com/store-locator/jackson-al-pharmacies/813-college-ave-jackson-al-36545/storeid=4868,CVS Pharmacy - JACKSON,open,813 COLLEGE AVE.,Jackson,,Alabama,AL,36545,US,31.5201,-87.8962,America/Chicago,,,251-246-6634,01,01025,01025957902,010259579023000,,,ceo,census
4975,,https://www.cvs.com/store-locator/lanett-al-pharmacies/10-veterans-memorial-parkway-lanett-al-36863/storeid=4975,CVS Pharmacy - LANETT,open,10 VETERANS MEMORIAL PARKWAY,Lanett,,Alabama,AL,36863,US,32.8554,-85.1929,America/Chicago,,,334-644-2807,01,01017,01017954800,010179548003025,29300,122,ceo,census
