store_number,slug,url,location_name,status,address_line1,city,county,state,region,postal_code,country_code,latitude,longitude,time_zone,format,total_building_area_sqft,main_voice_phone_number,state_fips,county_fips,tract_fips,block_fips,cbsa_fips,csa_fips,coord_source,fips_source
al-birmingham-4606-us-hwy-280-ste-114,,https://locations.dollartree.com/al/birmingham/4606-us-hwy-280-ste-114,Dollar Treeat River Ridge,open,4606 US Hwy 280 Ste 114,Birmingham,,Alabama,AL,35242,US,33.4281,-86.7094,America/Chicago,,,205-480-5915,01,01117,01117030347,011170303471007,13820,142,ceo,census
al-bessemer-714-academy-dr-suite-104,,https://locations.dollartree.com/al/bessemer/714-academy-dr-suite-104,Dollar Treeat 59 West,open,714 Academy Dr Suite 104,Bessemer,,Alabama,AL,35022,US,33.3591,-87.0002,America/Chicago,,,659-255-7205,01,01073,01073014104,010730141042020,13820,142,ceo,census
al-brewton-2562-douglas-avenue,,https://locations.dollartree.com/al/brewton/2562-douglas-avenue,Dollar Treeat Brewton Shopping Center,open,2562 Douglas Avenue,Brewton,,Alabama,AL,36426,US,31.1466,-87.0673,America/Chicago,,,251-286-5157,01,01053,01053970100,010539701003007,,,ceo,census
al-butler-307-n-mulberry-ave,,https://locations.dollartree.com/al/butler/307-n-mulberry-ave,Dollar Treeat Former Fred&39s,open,307 N. Mulberry Ave,Butler,,Alabama,AL,36904,US,32.0919,-88.2213,America/Chicago,,,251-207-3260,01,01023,01023956800,010239568002043,,,ceo,census
al-birmingham-2661-valleydale-rd,,https://locations.dollartree.com/al/birmingham/2661-valleydale-rd,Dollar Treeat Valleydale Marketplace,open,2661 Valleydale Rd,Birmingham,,Alabama,AL,35244,US,33.3826,-86.7385,America/Chicago,,,659-265-2451,01,01117,01117030305,011170303053000,13820,142,ceo,census
al-bessemer-3321-9th-avenue-n,,https://locations.dollartree.com/al/bessemer/3321-9th-avenue-n,Dollar Treeat Bessemer,open,3321 9th Avenue N,Bessemer,,Alabama,AL,35020,US,33.4063,-86.9614,America/Chicago,,,251-273-2874,01,01073,01073010100,010730101001007,13820,142,ceo,census
al-brent-30-walnut-st-ste-c,,https://locations.dollartree.com/al/brent/30-walnut-st-ste-c,Dollar Treeat Brent Marketplace,open,30 Walnut St Ste C,Brent,,Alabama,AL,35034,US,43.194,-80.377,America/Toronto,,,205-340-8309,,,,,,,ceo,none
al-boaz-2206-us-hwy-431,,https://locations.dollartree.com/al/boaz/2206-us-hwy-431,Dollar Treeat Boaz Shopping Center,open,2206 US Hwy 431,Boaz,,Alabama,AL,35957,US,34.2171,-86.1567,America/Chicago,,,256-251-6980,01,01095,01095031200,010950312002078,10700,290,ceo,census
al-birmingham-7001-crestwood-blvd,,https://locations.dollartree.com/al/birmingham/7001-crestwood-blvd,Dollar Treeat Eastwood Festival Centre,open,7001 Crestwood Blvd,Birmingham,,Alabama,AL,35210,US,33.5286,-86.7303,America/Chicago,,,659-262-2719,01,01073,01073005600,010730056004000,13820,142,ceo,census
al-calera-5075-us-hwy-31,,https://locations.dollartree.com/al/calera/5075-us-hwy-31,Dollar Treeat Eagles Landing,open,5075 US Hwy 31,Calera,,Alabama,AL,35040,US,33.1482,-86.7489,America/Chicago,,,205-651-7381,01,01117,01117030502,011170305022031,13820,142,ceo,census
al-bessemer-2901-morgan-road,,https://locations.dollartree.com/al/bessemer/2901-morgan-road,Dollar Treeat Former CVS Morgan Rd,open,2901 Morgan Road,Bessemer,,Alabama,AL,35022,US,33.3364,-86.9166,America/Chicago,,,659-255-7195,01,01073,01073014209,010730142091018,13820,142,ceo,census
al-center-point-2320-center-point-pkwy,,https://locations.dollartree.com/al/center-point/2320-center-point-pkwy,Dollar Treeat Center Point Center,open,2320 Center Point Pkwy,Center Point,,Alabama,AL,35215,US,33.6462,-86.684,America/Chicago,,,205-624-5025,01,01073,01073011804,010730118043005,13820,142,ceo,census
al-birmingham-2008-veterans-memorial-dr,,https://locations.dollartree.com/al/birmingham/2008-veterans-memorial-dr,Dollar Treeat West County Marketplace,open,2008 Veterans Memorial Dr,Birmingham,,Alabama,AL,35214,US,33.5743,-86.9074,America/Chicago,,,205-421-3940,01,01073,01073012402,010730124022011,13820,142,ceo,fcc
al-birmingham-5012-pinnacle-sq-ste-106,,https://locations.dollartree.com/al/birmingham/5012-pinnacle-sq-ste-106,Dollar Treeat Pinnacle at Tutwiler Farm,open,5012 Pinnacle Sq Ste 106,Birmingham,,Alabama,AL,35235,US,33.6077,-86.6394,America/Chicago,,,205-719-1500,01,01073,01073011108,010730111081026,13820,142,ceo,fcc
al-centre-1925-w-main-st,,https://locations.dollartree.com/al/centre/1925-w-main-st,Dollar Treeat Cherokee Corners,open,1925 W Main St,Centre,,Alabama,AL,35960,US,34.1601,-85.7142,America/Chicago,,,659-255-8131,01,01019,01019955900,010199559004044,,,ceo,fcc
al-chelsea-16054-hwy-280-suite-900,,https://locations.dollartree.com/al/chelsea/16054-hwy-280-suite-900,Dollar Treeat Chelsea Marketplace,open,16054 Hwy. 280 Suite 900,Chelsea,,Alabama,AL,35043,US,33.3504,-86.6185,America/Chicago,,,659-302-0030,01,01117,01117030215,011170302151043,13820,142,ceo,census
al-birmingham-5287-hwy-280-s-ste-279,,https://locations.dollartree.com/al/birmingham/5287-hwy-280-s-ste-279,Dollar Treeat Brook Highland Plaza,open,5287 Hwy 280 S Ste 279,Birmingham,,Alabama,AL,35242,US,33.4215,-86.6802,America/Chicago,,,659-842-1865,01,01117,01117030221,011170302211017,13820,142,ceo,fcc
al-columbiana-325-columbiana-square,,https://locations.dollartree.com/al/columbiana/325-columbiana-square,Dollar Treeat Columbiana Square SC,open,325 Columbiana Square,Columbiana,,Alabama,AL,35051,US,33.1825,-86.6151,America/Chicago,,,205-610-9100,01,01117,01117030701,011170307014058,13820,142,ceo,census
al-chickasaw-414-n-craft-highway,,https://locations.dollartree.com/al/chickasaw/414-n-craft-highway,Dollar Treeat Chickasaw Plaza,open,414 N Craft Highway,Chickasaw,,Alabama,AL,36611,US,30.7716,-88.0743,America/Chicago,,,251-272-5470,01,01097,01097005200,010970052002015,33660,380,ceo,census
al-clanton-1400-woodfin-lane-suite-a,,https://locations.dollartree.com/al/clanton/1400-woodfin-lane-suite-a,Dollar Treeat Clanton Shopping Center,open,1400 Woodfin Lane Suite A,Clanton,,Alabama,AL,35045,US,32.8194,-86.6107,America/Chicago,,,659-267-8190,01,01021,01021060101,010210601014028,13820,142,ceo,census
al-birmingham-9116-parkway-east,,https://locations.dollartree.com/al/birmingham/9116-parkway-east,Dollar Treeat Roebuck Marketplace,open,9116 Parkway East,Birmingham,,Alabama,AL,35206,US,33.5854,-86.7032,America/Chicago,,,205-578-1309,01,01073,01073000100,010730001001002,13820,142,ceo,census
al-decatur-2019-6th-ave-se-suite-2,,https://locations.dollartree.com/al/decatur/2019-6th-ave-se-suite-2,Dollar Treeat Southland Plaza,open,2019 6th Ave SE Suite #2,Decatur,,Alabama,AL,35601,US,34.5732,-86.9746,America/Chicago,,,256-432-7160,01,01103,01103000300,011030003002066,19460,290,ceo,census
al-daleville-161-old-hwy-134,,https://locations.dollartree.com/al/daleville/161-old-hwy-134,Dollar Treeat Former Piggly Wiggly,open,161 Old Hwy 134,Daleville,,Alabama,AL,36322,US,31.3073,-85.7171,America/Chicago,,,334-245-6161,01,01045,01045021102,010450211023023,37120,222,ceo,census
al-daphne-6890-us-hwy-90-ste-2,,https://locations.dollartree.com/al/daphne/6890-us-hwy-90-ste-2,Dollar Treeat Jubilee Square,open,6890 US Hwy 90 Ste. 2,Daphne,,Alabama,AL,36526,US,30.6547,-87.9026,America/Chicago,,,251-206-0620,01,01003,01003010704,010030107041009,19300,380,ceo,census
al-cullman-1920-market-platz-ctr-sw-suite-7,,https://locations.dollartree.com/al/cullman/1920-market-platz-ctr-sw-suite-7,Dollar Treeat Market Platz,open,1920 Market Platz Ctr SW Suite 7,Cullman,,Alabama,AL,35055,US,34.1511,-86.8425,America/Chicago,,,256-615-2910,01,01043,01043965002,010439650022023,18980,142,ceo,fcc
al-decatur-2812-spring-ave-sw-ste-j,,https://locations.dollartree.com/al/decatur/2812-spring-ave-sw-ste-j,Dollar Treeat English Village Shopping Center,open,2812 Spring Ave SW Ste J,Decatur,,Alabama,AL,35603,US,34.5547,-86.9974,America/Chicago,,,256-274-6770,01,01103,01103005109,011030051091004,19460,290,ceo,census
al-daphne-25297-us-highway-98,,https://locations.dollartree.com/al/daphne/25297-us-highway-98,Dollar Treeat Former Furniture Store,open,25297 US Highway 98,Daphne,,Alabama,AL,36526,US,30.5931,-87.899,America/Chicago,,,251-206-0848,01,01003,01003010800,010030108001036,19300,380,ceo,fcc
al-cullman-1945-st-joseph-dr-nw,,https://locations.dollartree.com/al/cullman/1945-st-joseph-dr-nw,Dollar Treeat Cullman FS,open,1945 St Joseph Dr NW,Cullman,,Alabama,AL,35055,US,34.2055,-86.8726,America/Chicago,,,256-615-1265,01,01043,01043964800,010439648003003,18980,142,ceo,census
al-decatur-1644-beltline-road-sw,,https://locations.dollartree.com/al/decatur/1644-beltline-road-sw,Dollar Treeat Beltline Plaza,open,1644 Beltline Road SW,Decatur,,Alabama,AL,35601,US,34.5677,-87.0117,America/Chicago,,,256-274-6771,01,01103,01103000900,011030009002016,19460,290,ceo,census
al-elba-911-farris-street,,https://locations.dollartree.com/al/elba/911-farris-street,Dollar Treeat F/S 911 Farris St,open,911 Farris Street,Elba,,Alabama,AL,36323,US,31.4185,-86.0703,America/Chicago,,,334-203-5338,01,01031,01031010500,010310105002030,21460,222,ceo,census
al-demopolis-952-hwy-80-west,,https://locations.dollartree.com/al/demopolis/952-hwy-80-west,Dollar Treeat New Freestander,open,952 Hwy 80 West,Demopolis,,Alabama,AL,36732,US,32.4973,-87.8487,America/Chicago,,,334-641-0993,01,01091,01091973400,010919734001040,,,ceo,census
al-dothan-3121-ross-clark-circle-ste-2,,https://locations.dollartree.com/al/dothan/3121-ross-clark-circle-ste-2,Dollar Treeat Westage Shopping Center,open,3121 Ross Clark Circle Ste. 2,Dothan,,Alabama,AL,36303,US,31.2314,-85.4322,America/Chicago,,,334-569-5655,01,01069,01069040204,010690402043043,20020,222,ceo,census
al-enterprise-618-boll-weevil-cir,,https://locations.dollartree.com/al/enterprise/618-boll-weevil-cir,Dollar Treeat Enterprise Shopping Center,open,618 Boll Weevil Cir.,Enterprise,,Alabama,AL,36330,US,31.3183,-85.8303,America/Chicago,,,251-571-4760,01,01031,01031011206,010310112062007,21460,222,ceo,fcc
al-eufaula-1571-s-eufaula-ave,,https://locations.dollartree.com/al/eufaula/1571-s-eufaula-ave,Dollar Treeat Eufaula,open,1571 S Eufaula Ave.,Eufaula,,Alabama,AL,36027,US,31.8717,-85.1554,America/Chicago,,,334-946-9120,01,01005,01005950900,010059509002018,21640,,ceo,census
al-fairfield-6621-aaron-aronov-dr,,https://locations.dollartree.com/al/fairfield/6621-aaron-aronov-dr,Dollar Treeat Fairfield,open,6621 Aaron Aronov Dr,Fairfield,,Alabama,AL,35064,US,33.4704,-86.9213,America/Chicago,,,205-315-0863,01,01073,01073010603,010730106031005,13820,142,ceo,fcc
al-dothan-2371-murphy-mill-rd-suite-1,,https://locations.dollartree.com/al/dothan/2371-murphy-mill-rd-suite-1,Dollar Treeat Murphy Mill Place,open,2371 Murphy Mill Rd Suite 1,Dothan,,Alabama,AL,36303,US,31.2653,-85.4387,America/Chicago,,,334-232-0305,01,01069,01069040302,010690403022012,20020,222,ceo,census
al-fairhope-101-s-greeno-road,,https://locations.dollartree.com/al/fairhope/101-s-greeno-road,Dollar Treeat Former Rite Aid,open,101 S. Greeno Road,Fairhope,,Alabama,AL,36532,US,30.5195,-87.8855,America/Chicago,,,251-571-4500,01,01003,01003011201,010030112012069,19300,380,ceo,census
al-dothan-3341-south-oates-street,,https://locations.dollartree.com/al/dothan/3341-south-oates-street,Dollar Treeat 3341 South Oates Street,open,3341 South Oates Street,Dothan,,Alabama,AL,36301,US,31.1784,-85.4006,America/Chicago,,,334-403-9470,01,01069,01069041100,010690411003011,20020,222,ceo,census
al-fayette-1546-temple-avenue,,https://locations.dollartree.com/al/fayette/1546-temple-avenue,Dollar Treeat Town and Country Shopping Center,open,1546 Temple Avenue,Fayette,,Alabama,AL,35555,US,33.706,-87.8247,America/Chicago,,,205-779-1564,01,01057,01057020300,010570203001016,,,ceo,fcc
al-dothan-5862-co-road-203,,https://locations.dollartree.com/al/dothan/5862-co-road-203,Dollar Treeat Banner Switch FD 33900   5862 Co Road,open,5862 Co Road 203,Dothan,,Alabama,AL,36301,US,31.124,-85.4507,America/Chicago,,,334-245-5291,01,01069,01069042100,010690421003063,20020,222,ceo,census
al-florence-1510-north-wood-avenue,,https://locations.dollartree.com/al/florence/1510-north-wood-avenue,Dollar Treeat Florence,open,1510 North Wood Avenue,Florence,,Alabama,AL,35630,US,34.8211,-87.6812,America/Chicago,,,256-980-1550,01,01077,01077011000,010770110001022,22520,250,ceo,census
al-foley-171-ninth-avenue,,https://locations.dollartree.com/al/foley/171-ninth-avenue,Dollar Treeat Foley Retail center,open,171 Ninth Avenue.,Foley,,Alabama,AL,36535,US,30.3844,-87.6851,America/Chicago,,,251-263-5759,01,01003,01003011503,010030115033022,19300,380,ceo,census
al-dothan-564-w-main-st,,https://locations.dollartree.com/al/dothan/564-w-main-st,Dollar Treeat Dothan Shopping Center,open,564 W Main St,Dothan,,Alabama,AL,36303,US,31.2259,-85.3994,America/Chicago,,,334-232-0100,01,01069,01069040600,010690406002019,20020,222,ceo,census
al-florence-1606-florence-boulevard,,https://locations.dollartree.com/al/florence/1606-florence-boulevard,Dollar Treeat Hickory Hills Shopping Center,open,1606 Florence Boulevard,Florence,,Alabama,AL,35630,US,34.8215,-87.652,America/Chicago,,,256-246-8692,01,01077,01077010800,010770108002064,22520,250,ceo,census
al-gadsden-420-n-27th-street,,https://locations.dollartree.com/al/gadsden/420-n-27th-street,Dollar Treeat Former CVS (Freestanding),open,420 N 27th Street,Gadsden,,Alabama,AL,35904,US,34.0233,-86.0457,America/Chicago,,,256-459-2001,01,01055,01055000500,010550005002028,23460,,ceo,census
al-fultondale-1205-decatur-hwy,,https://locations.dollartree.com/al/fultondale/1205-decatur-hwy,Dollar Treeat 1201 Decatur Hwy,open,1205 Decatur Hwy,Fultondale,,Alabama,AL,35068,US,33.6048,-86.797,America/Chicago,,,205-545-4288,01,01073,01073012003,010730120031015,13820,142,ceo,census
al-fort-payne-101-cracker-barrel-row-s-suite-a,,https://locations.dollartree.com/al/fort-payne/101-cracker-barrel-row-s-suite-a,Dollar Treeat The Crossings at Ft Payne,open,101 Cracker Barrel Row S Suite A,Fort Payne,,Alabama,AL,35968,US,34.4387,-85.7515,America/Chicago,,,256-273-7483,01,01049,01049961100,010499611003017,22840,290,ceo,fcc
al-florence-3330-cloverdale-road,,https://locations.dollartree.com/al/florence/3330-cloverdale-road,Dollar Treeat 3330 Cloverdale Road,open,3330 Cloverdale Road,Florence,,Alabama,AL,35633,US,34.8503,-87.6899,America/Chicago,,,256-246-8718,01,01077,01077011102,010770111023007,22520,250,ceo,census
al-geneva-1418-w-maple-ave,,https://locations.dollartree.com/al/geneva/1418-w-maple-ave,Dollar Treeat Center Plaza,open,1418 W. Maple Ave,Geneva,,Alabama,AL,36340,US,31.0478,-85.893,America/Chicago,,,334-377-1520,01,01061,01061050300,010610503004006,20020,222,ceo,fcc
al-gadsden-409-george-wallace-dr,,https://locations.dollartree.com/al/gadsden/409-george-wallace-dr,Dollar Treeat Riverview Plaza,open,409 George Wallace Dr,Gadsden,,Alabama,AL,35903,US,34.0055,-85.9956,America/Chicago,,,256-467-8745,01,01055,01055001600,010550016003010,23460,,ceo,census
al-gardendale-655-fieldstown-rd-ste-207,,https://locations.dollartree.com/al/gardendale/655-fieldstown-rd-ste-207,Dollar Treeat Century Shoppes,open,655 Fieldstown Rd Ste 207,Gardendale,,Alabama,AL,35071,US,33.6503,-86.8231,America/Chicago,,,205-285-3365,01,01073,01073011707,010730117073014,13820,142,ceo,census
al-greenville-156-cahaba-road,,https://locations.dollartree.com/al/greenville/156-cahaba-road,Dollar Treeat Greenville Relo 2106,open,156 Cahaba Road,Greenville,,Alabama,AL,36037,US,31.8534,-86.6441,America/Chicago,,,334-827-1820,01,01013,01013952900,010139529001002,,,ceo,fcc
al-florence-378-cox-creek-parkway,,https://locations.dollartree.com/al/florence/378-cox-creek-parkway,Dollar Treeat Cox Creek Centre,open,378 Cox Creek Parkway,Florence,,Alabama,AL,35630,US,34.8407,-87.6372,America/Chicago,,,256-367-0820,01,01077,01077010901,010770109012007,22520,250,ceo,census
al-gulf-shores-3800-gulf-shores-pkwy-ste-410,,https://locations.dollartree.com/al/gulf-shores/3800-gulf-shores-pkwy-ste-410,Dollar Treeat Pelican Place at Craft Farms,open,3800 Gulf Shores Pkwy Ste 410,Gulf Shores,,Alabama,AL,36542,US,30.3012,-87.6809,America/Chicago,,,251-263-5785,01,01003,01003011413,010030114132008,19300,380,ceo,census
al-guntersville-11611-us-highway-431-suite-a,,https://locations.dollartree.com/al/guntersville/11611-us-highway-431-suite-a,Dollar Treeat Big Springs Village,open,11611 US Highway 431 Suite A.,Guntersville,,Alabama,AL,35976,US,34.3006,-86.2749,America/Chicago,,,256-281-1035,01,01095,01095030701,010950307011027,10700,290,ceo,census
al-haleyville-42417-highway-195-suite-300,,https://locations.dollartree.com/al/haleyville/42417-highway-195-suite-300,Dollar Treeat Haleyville Center,open,42417 Highway 195 Suite 300,Haleyville,,Alabama,AL,35565,US,34.2388,-87.5984,America/Chicago,,,251-207-1525,01,01133,01133965800,011339658003004,,,ceo,census
al-hanceville-712-n-main-street-ne,,https://locations.dollartree.com/al/hanceville/712-n-main-street-ne,Dollar Treeat Hanceville,open,712 N Main Street,Hanceville,,Alabama,AL,35077,US,34.071,-86.7758,America/Chicago,,,256-787-2260,01,01043,01043965401,010439654012015,18980,142,ceo,census
al-guntersville-1473-sunset-dr,,https://locations.dollartree.com/al/guntersville/1473-sunset-dr,Dollar Treeat Finlay Plaza,open,1473 Sunset Dr,Guntersville,,Alabama,AL,35976,US,34.3527,-86.3156,America/Chicago,,,256-907-1601,01,01095,01095030602,010950306021000,10700,290,ceo,census
al-hamilton-1500-military-st-s-ste-9,,https://locations.dollartree.com/al/hamilton/1500-military-st-s-ste-9,Dollar Treeat Hamilton Heights Shopping Center,open,1500 Military St S Ste. 9,Hamilton,,Alabama,AL,35570,US,34.1227,-87.9914,America/Chicago,,,205-430-2655,01,01093,01093964300,010939643003011,,,ceo,census
al-harvest-15606-e-limestone-rd,,https://locations.dollartree.com/al/harvest/15606-e-limestone-rd,Dollar Treeat F/S E Limestone Rd,open,15606 E Limestone Rd,Harvest,,Alabama,AL,35749,US,34.7822,-86.8324,America/Chicago,,,256-715-5930,01,01083,01083020803,010830208031029,26620,290,ceo,fcc
al-hazel-green-14739-hwy-231431-north-suite-f,,https://locations.dollartree.com/al/hazel-green/14739-hwy-231431-north-suite-f,Dollar Treeat Hazel Green Shoppes,open,14739 Hwy 231-431 North Suite F,Hazel Green,,Alabama,AL,35750,US,34.9478,-86.5734,America/Chicago,,,256-693-0140,01,01089,01089010303,010890103031000,26620,290,ceo,census
al-hartselle-1091-highway-31-nw-suite-a,,https://locations.dollartree.com/al/hartselle/1091-highway-31-nw-suite-a,Dollar Treeat Hartselle Shoppes,open,1091 Highway 31 NW. Suite A,Hartselle,,Alabama,AL,35640,US,34.4521,-86.947,America/Chicago,,,256-502-4336,01,01103,01103005302,011030053021039,19460,290,ceo,census
al-helena-36-steber-street,,https://locations.dollartree.com/al/helena/36-steber-street,Dollar Treeat 4685 Hwy 17,open,36 Steber Street,Helena,,Alabama,AL,35080,US,33.2916,-86.8687,America/Chicago,,,205-445-9335,01,01117,01117030336,011170303362001,13820,142,ceo,fcc
al-hoover-5643-grove-blvd,,https://locations.dollartree.com/al/hoover/5643-grove-blvd,Dollar Treeat The Grove,open,5643 Grove Blvd,Hoover,,Alabama,AL,35226,US,33.3597,-86.8551,America/Chicago,,,659-399-9013,01,01073,01073014414,010730144142005,13820,142,ceo,census
al-homewood-233-lakeshore-pkwy,,https://locations.dollartree.com/al/homewood/233-lakeshore-pkwy,Dollar Treeat Wildwood Centre,open,233 Lakeshore Pkwy,Homewood,,Alabama,AL,35209,US,33.4456,-86.8237,America/Chicago,,,205-582-4130,01,01073,01073010706,010730107063008,13820,142,ceo,census
al-hueytown-116-river-square-plaza,,https://locations.dollartree.com/al/hueytown/116-river-square-plaza,Dollar Treeat River Square,open,116 River Square Plaza,Hueytown,,Alabama,AL,35023,US,33.4527,-86.9847,America/Chicago,,,205-329-6030,01,01073,01073010001,010730100014016,13820,142,ceo,census
al-hoover-1615-montgomery-hwy-suite-114,,https://locations.dollartree.com/al/hoover/1615-montgomery-hwy-suite-114,Dollar Treeat Hoover Commons,open,1615 Montgomery Hwy Suite 114,Hoover,,Alabama,AL,35216,US,33.3985,-86.8045,America/Chicago,,,205-578-6296,01,01073,01073012908,010730129083008,13820,142,ceo,census
al-homewood-222-green-springs-hwy,,https://locations.dollartree.com/al/homewood/222-green-springs-hwy,Dollar Treeat Green Springs Shopping Center,open,222 Green Springs Hwy.,Homewood,,Alabama,AL,35209,US,33.4669,-86.8227,America/Chicago,,,205-329-6680,01,01073,01073005800,010730058001014,13820,142,ceo,census
al-huntsville-2250-sparkman-drive-suite-1100,,https://locations.dollartree.com/al/huntsville/2250-sparkman-drive-suite-1100,Dollar Treeat Huntsville Commons,open,2250 Sparkman Drive Suite 1100,Huntsville,,Alabama,AL,35810,US,34.7646,-86.5953,America/Chicago,,,256-715-5945,01,01089,01089000701,010890007011002,26620,290,ceo,census
al-hoover-1845-montgomery-highway-201,,https://locations.dollartree.com/al/hoover/1845-montgomery-highway-201,Dollar Treeat Plaza at Riverchase,open,1845 Montgomery Highway #201,Hoover,,Alabama,AL,35244,US,33.3695,-86.7967,America/Chicago,,,205-382-8598,01,01117,01117030314,011170303141006,13820,142,ceo,census
