store_number,slug,url,location_name,status,address_line1,city,county,state,region,postal_code,country_code,latitude,longitude,time_zone,format,total_building_area_sqft,main_voice_phone_number,state_fips,county_fips,tract_fips,block_fips,cbsa_fips,csa_fips,coord_source,fips_source
663,,https://www.costco.com/w/-/ca/concord/663,Costco Wholesale,open,2400 MONUMENT BLVD,Concord,,California,CA,94520,US,37.9579,-122.0328,America/Los_Angeles,,,925-566-4003,06,06013,06013337201,060133372012002,41860,488,ceo,census
1360,,https://www.costco.com/w/-/ca/clovis/1360,Costco Wholesale,open,2270 CLOVIS AVE,Clovis,,California,CA,93612,US,36.8064,-119.7033,America/Los_Angeles,,,559-291-3377,06,06019,06019003102,060190031025000,23420,260,ceo,census
479,,https://www.costco.com/w/-/ca/marina-del-rey/479,Costco Wholesale,open,13463 WASHINGTON BLVD,Marina Del Rey,,California,CA,90292,US,33.9928,-118.4464,America/Los_Angeles,,,310-754-2003,06,06037,06037702803,060377028033024,31080,348,ceo,census
748,,https://www.costco.com/w/-/ca/cypress/748,Costco Wholesale,open,5401 KATELLA AVE,Cypress,,California,CA,90720,US,33.8036,-118.0385,America/Los_Angeles,,,562-668-5150,06,06059,06059110113,060591101132032,31080,348,ceo,fcc
432,,https://www.costco.com/w/-/ca/corona/432,Costco Wholesale,open,480 N MCKINLEY ST,Corona,,California,CA,92879,US,33.8869,-117.5242,America/Los_Angeles,,,951-279-1190,06,06065,06065040821,060650408214000,40140,348,ceo,census
1317,,https://www.costco.com/w/-/ca/eastvale/1317,Costco Wholesale,open,5030 HAMNER AVE,Eastvale,,California,CA,91752,US,33.9972,-117.5559,America/Los_Angeles,,,951-749-7182,06,06065,06065040618,060650406183083,40140,348,ceo,census
1274,,https://www.costco.com/w/-/ca/elk-grove/1274,Costco Wholesale,open,7400 ELK GROVE BLVD,Elk Grove,,California,CA,95757,US,38.4064,-121.4133,America/Los_Angeles,,,916-465-6050,06,06067,06067009651,060670096512001,40900,472,ceo,census
21,,https://www.costco.com/w/-/ca/danville/21,Costco Wholesale,open,3150 FOSTORIA WAY,Danville,,California,CA,94526,US,37.7825,-121.973,America/Los_Angeles,,,925-277-0407,06,06013,06013345105,060133451055004,41860,488,ceo,fcc
475,,https://www.costco.com/w/-/ca/south-san-francisco/475,Costco Wholesale,open,1600 EL CAMINO REAL,South San Francisco,,California,CA,94080,US,37.6654,-122.4489,America/Los_Angeles,,,650-757-3003,06,06081,06081601902,060816019021001,41860,488,ceo,census
121,,https://www.costco.com/w/-/ca/el-centro/121,Costco Wholesale,open,2030 N IMPERIAL AVE,El Centro,,California,CA,92243,US,32.8118,-115.5734,America/Los_Angeles,,,760-353-2380,06,06025,06025011201,060250112013012,20940,,ceo,census
453,,https://www.costco.com/w/-/ca/fairfield/453,Costco Wholesale,open,5101 BUSINESS CENTER DR,Fairfield,,California,CA,94534,US,38.2137,-122.1453,America/Los_Angeles,,,707-864-3816,06,06095,06095252204,060952522042028,46700,488,ceo,census
765,,https://www.costco.com/w/-/ca/folsom/765,Costco Wholesale,open,1800 CAVITT DR,Folsom,,California,CA,95630,US,38.6454,-121.1107,America/Los_Angeles,,,916-850-1000,06,06067,06067008513,060670085131010,40900,472,ceo,census
125,,https://www.costco.com/w/-/ca/eureka/125,Costco Wholesale,open,1006 W WABASH AVE,Eureka,,California,CA,95501,US,40.7923,-124.1814,America/Los_Angeles,,,707-441-8750,06,06023,06023000100,060230001001125,21700,,ceo,census
147,,https://www.costco.com/w/-/ca/foster-city/147,Costco Wholesale,open,1001 METRO CENTER BLVD,Foster City,,California,CA,94404,US,37.5619,-122.2742,America/Los_Angeles,,,650-286-0739,06,06081,06081608025,060816080253026,41860,488,ceo,census
778,,https://www.costco.com/w/-/ca/fremont/778,Costco Wholesale,open,43621 PACIFIC COMMONS BLVD,Fremont,,California,CA,94538,US,37.5022,-121.972,America/Los_Angeles,,,510-897-1092,06,06001,06001441503,060014415032067,41860,488,ceo,census
411,,https://www.costco.com/w/-/ca/fountain-valley/411,Costco Wholesale,open,17900 NEWHOPE ST,Fountain Valley,,California,CA,92708,US,33.7033,-117.9316,America/Los_Angeles,,,714-338-2183,06,06059,06059099229,060590992294010,31080,348,ceo,census
31,,https://www.costco.com/w/-/ca/fresno/31,Costco Wholesale,open,4500 W SHAW AVE,Fresno,,California,CA,93722,US,36.8096,-119.8739,America/Los_Angeles,,,559-271-6511,06,06019,06019004212,060190042121011,23420,260,ceo,census
627,,https://www.costco.com/w/-/ca/fontana/627,Costco Wholesale,open,16505 SIERRA LAKES PKWY,Fontana,,California,CA,92336,US,34.1377,-117.4428,America/Los_Angeles,,,909-770-5639,06,06071,06071002708,060710027081017,40140,348,ceo,census
126,,https://www.costco.com/w/-/ca/garden-grove/126,Costco Wholesale,open,11000 GARDEN GROVE BLVD,Garden Grove,,California,CA,92843,US,33.7729,-117.9411,America/Los_Angeles,,,714-638-6308,06,06059,06059088601,060590886013000,31080,348,ceo,census
760,,https://www.costco.com/w/-/ca/gilroy/760,Costco Wholesale,open,7251 CAMINO ARROYO,Gilroy,,California,CA,95020,US,37.0081,-121.5558,America/Los_Angeles,,,408-848-0700,06,06085,06085512602,060855126021039,41940,488,ceo,fcc
418,,https://www.costco.com/w/-/ca/fullerton/418,Costco Wholesale,open,900 S HARBOR BLVD,Fullerton,,California,CA,92832,US,33.8625,-117.9221,America/Los_Angeles,,,714-738-7521,06,06059,06059011401,060590114011004,31080,348,ceo,census
1267,,https://www.costco.com/w/-/ca/san-jose/1267,Costco Wholesale,open,6898 RALEIGH ROAD,San Jose,,California,CA,95119,US,37.2438,-121.7856,America/Los_Angeles,,,408-908-7929,06,06085,06085512032,060855120323002,41940,488,ceo,fcc
474,,https://www.costco.com/w/-/ca/goleta/474,Costco Wholesale,open,7095 MARKET PLACE DR,Goleta,,California,CA,93117,US,34.4282,-119.8745,America/Los_Angeles,,,805-685-3199,06,06083,06083002935,060830029352008,42200,,ceo,census
1244,,https://www.costco.com/w/-/ca/hanford/1244,Costco Wholesale,open,2395 E LACEY BLVD,Hanford,,California,CA,93230,US,36.3267,-119.6068,America/Los_Angeles,,,559-670-6008,06,06031,06031000800,060310008003014,25260,260,ceo,fcc
1061,,https://www.costco.com/w/-/ca/hayward/1061,Costco Wholesale,open,28505 HESPERIAN BLVD,Hayward,,California,CA,94545,US,37.6152,-122.0878,America/Los_Angeles,,,510-921-3128,06,06001,06001437101,060014371012002,41860,488,ceo,census
671,,https://www.costco.com/w/-/ca/hawthorne/671,Costco Wholesale,open,14501 HINDRY AVENUE,Hawthorne,,California,CA,90250,US,33.8993,-118.3733,America/Los_Angeles,,,310-727-0403,06,06037,06037602302,060376023024007,31080,348,ceo,census
1110,,https://www.costco.com/w/-/ca/huntington-beach/1110,Costco Wholesale,open,7562 CENTER AVE,Huntington Beach,,California,CA,92647,US,33.7329,-117.9964,America/Los_Angeles,,,714-372-7510,06,06059,06059099703,060590997031020,31080,348,ceo,fcc
1715,,https://www.costco.com/w/-/ca/highland/1715,Costco Wholesale,open,28000 GREENSPOT RD,Highland,,California,CA,92346,US,34.1086,-117.1928,America/Los_Angeles,,,909-863-4762,06,06071,06071007604,060710076043019,40140,348,ceo,fcc
777,,https://www.costco.com/w/-/ca/la-habra/777,Costco Wholesale,open,101 N BEACH BLVD,La Habra,,California,CA,90631,US,33.933,-117.9696,America/Los_Angeles,,,562-524-0001,06,06059,06059001102,060590011022000,31080,348,ceo,census
769,,https://www.costco.com/w/-/ca/inglewood/769,Costco Wholesale,open,3560 W CENTURY BLVD,Inglewood,,California,CA,90303,US,33.9432,-118.3338,America/Los_Angeles,,,310-242-2777,06,06037,06037600602,060376006021007,31080,348,ceo,census
454,,https://www.costco.com/w/-/ca/irvine/454,Costco Wholesale,open,115 TECHNOLOGY DR,Irvine,,California,CA,92618,US,33.6603,-117.745,America/Los_Angeles,,,949-453-0435,06,06059,06059052439,060590524396086,31080,348,ceo,fcc
469,,https://www.costco.com/w/-/ca/la-mesa/469,Costco Wholesale,open,8125 FLETCHER PKWY,La Mesa,,California,CA,91942,US,32.7739,-117.0247,America/Los_Angeles,,,619-667-8504,06,06073,06073014803,060730148033006,41740,,ceo,fcc
638,,https://www.costco.com/w/-/ca/la-quinta/638,Costco Wholesale,open,79795 HIGHWAY 111,La Quinta,,California,CA,92253,US,33.7043,-116.2728,America/Los_Angeles,,,760-775-0363,06,06065,06065045129,060650451292001,40140,348,ceo,census
690,,https://www.costco.com/w/-/ca/laguna-niguel/690,Costco Wholesale,open,27220 HEATHER RIDGE RD,Laguna Niguel,,California,CA,92677,US,33.5671,-117.7111,America/Los_Angeles,,,949-389-8703,06,06059,06059042320,060590423204024,31080,348,ceo,census
746,,https://www.costco.com/w/-/ca/lake-elsinore/746,Costco Wholesale,open,29315 CENTRAL AVE,Lake Elsinore,,California,CA,92532,US,33.6965,-117.3391,America/Los_Angeles,,,951-253-6030,06,06065,06065043005,060650430053019,40140,348,ceo,census
1050,,https://www.costco.com/w/-/ca/lakewood/1050,Costco Wholesale,open,340 LAKEWOOD CENTER MALL,Lakewood,,California,CA,90712,US,33.8502,-118.1373,America/Los_Angeles,,,562-295-1508,06,06037,06037570800,060375708005019,31080,348,ceo,fcc
146,,https://www.costco.com/w/-/ca/livermore/146,Costco Wholesale,open,2800 INDEPENDENCE DR,Livermore,,California,CA,94551,US,37.703,-121.8117,America/Los_Angeles,,,925-443-6306,06,06001,06001450752,060014507521052,41860,488,ceo,census
28,,https://www.costco.com/w/-/ca/laguna-niguel/28,Costco Wholesale,open,27972 CABOT RD,Laguna Niguel,,California,CA,92677,US,33.5554,-117.6767,America/Los_Angeles,,,949-364-0217,06,06059,06059042315,060590423151005,31080,348,ceo,census
762,,https://www.costco.com/w/-/ca/lancaster/762,Costco Wholesale,open,1141 W AVENUE L,Lancaster,,California,CA,93534,US,34.6619,-118.1516,America/Los_Angeles,,,661-802-4470,06,06037,06037900902,060379009022074,31080,348,ceo,census
130,,https://www.costco.com/w/-/ca/los-angeles/130,Costco Wholesale,open,2901 LOS FELIZ BLVD,Los Angeles,,California,CA,90039,US,34.1286,-118.264,America/Los_Angeles,,,323-644-5201,06,06037,06037188100,060371881002000,31080,348,ceo,census
1091,,https://www.costco.com/w/-/ca/lodi/1091,Costco Wholesale,open,2680 REYNOLDS RANCH PKWY,Lodi,,California,CA,95240,US,38.1002,-121.2638,America/Los_Angeles,,,209-366-7300,06,06077,06077004107,060770041071021,44700,488,ceo,census
1031,,https://www.costco.com/w/-/ca/manteca/1031,Costco Wholesale,open,2440 DANIELS ST,Manteca,,California,CA,95337,US,37.7857,-121.2601,America/Los_Angeles,,,209-825-8200,06,06077,06077005122,060770051223035,44700,488,ceo,census
1371,,https://www.costco.com/w/-/ca/loomis/1371,Costco Wholesale,open,4101 SIERRA COLLEGE BLVD,Loomis,,California,CA,95650,US,38.8094,-121.2051,America/Los_Angeles,,,916-953-7270,06,06061,06061021203,060610212031029,40900,472,ceo,fcc
488,,https://www.costco.com/w/-/ca/san-diego/488,Costco Wholesale,open,2345 FENTON PKWY,San Diego,,California,CA,92108,US,32.7799,-117.1293,America/Los_Angeles,,,619-358-4000,06,06073,06073009307,060730093072001,41740,,ceo,census
1658,,https://www.costco.com/w/-/ca/linda/1658,Costco Wholesale,open,1214 N BEALE RD,Linda,,California,CA,95901,US,39.1251,-121.57,America/Los_Angeles,,,530-491-2717,06,06115,06115040302,061150403021023,49700,472,ceo,census
142,,https://www.costco.com/w/-/ca/merced/142,Costco Wholesale,open,1445 R ST,Merced,,California,CA,95340,US,37.3032,-120.4975,America/Los_Angeles,,,209-725-5020,06,06047,06047001301,060470013013051,32900,488,ceo,census
686,,https://www.costco.com/w/-/ca/montclair/686,Costco Wholesale,open,9404 CENTRAL AVE,Montclair,,California,CA,91763,US,34.0829,-117.6906,America/Los_Angeles,,,909-575-5004,06,06071,06071000205,060710002051001,40140,348,ceo,census
661,,https://www.costco.com/w/-/ca/modesto/661,Costco Wholesale,open,3801 PELANDALE AVE,Modesto,,California,CA,95356,US,37.7021,-121.0673,America/Los_Angeles,,,209-342-4903,06,06099,06099000501,060990005012045,33700,488,ceo,census
1318,,https://www.costco.com/w/-/ca/monterey-park/1318,Costco Wholesale,open,2000 MARKET PLACE DR,Monterey Park,,California,CA,91755,US,34.0374,-118.1042,America/Los_Angeles,,,323-890-1904,06,06037,06037482801,060374828012002,31080,348,ceo,fcc
455,,https://www.costco.com/w/-/ca/moreno-valley/455,Costco Wholesale,open,12700 DAY ST,Moreno Valley,,California,CA,92553,US,33.9361,-117.2762,America/Los_Angeles,,,951-697-8900,06,06065,06065042523,060650425233007,40140,348,ceo,census
401,,https://www.costco.com/w/-/ca/san-diego/401,Costco Wholesale,open,4605 MORENA BLVD,San Diego,,California,CA,92117,US,32.8222,-117.2245,America/Los_Angeles,,,858-270-6920,06,06073,06073008503,060730085031000,41740,,ceo,census
1390,,https://www.costco.com/w/-/ca/murrieta/1390,Costco Wholesale,open,35875 WARM SPRINGS PARKWAY,Murrieta,,California,CA,92563,US,33.6003,-117.1707,America/Los_Angeles,,,951-223-4839,06,06065,06065050701,060650507011033,40140,348,ceo,fcc
1679,,https://www.costco.com/w/-/ca/napa/1679,Costco Wholesale,open,280 RIVERSOUND WAY,Napa,,California,CA,94558,US,38.2488,-122.278,America/Los_Angeles,,,707-819-5900,06,06055,06055201005,060552010051006,34900,488,ceo,fcc
657,,https://www.costco.com/w/-/ca/fresno/657,Costco Wholesale,open,7100 N ABBY ST,Fresno,,California,CA,93720,US,36.8394,-119.7881,America/Los_Angeles,,,559-437-3643,06,06019,06019004404,060190044042003,23420,260,ceo,census
143,,https://www.costco.com/w/-/ca/mountain-view/143,Costco Wholesale,open,1000 N RENGSTORFF AVE,Mountain View,,California,CA,94043,US,37.4207,-122.0951,America/Los_Angeles,,,650-988-1841,06,06085,06085509304,060855093041010,41940,488,ceo,census
1004,,https://www.costco.com/w/-/ca/san-jose/1004,Costco Wholesale,open,1709 AUTOMATION PKWY,San Jose,,California,CA,95131,US,37.3907,-121.8847,America/Los_Angeles,,,408-678-2150,06,06085,06085504322,060855043222012,41940,488,ceo,census
1674,,https://www.costco.com/w/-/ca/sacramento/1674,Costco Wholesale,open,3881 E COMMERCE WAY,Sacramento,,California,CA,95834,US,38.6397,-121.5217,America/Los_Angeles,,,916-265-9594,06,06067,06067007028,060670070283011,40900,472,ceo,census
1660,,https://www.costco.com/w/-/ca/newark/1660,Costco Wholesale,open,350 NEWPARK MALL,Newark,,California,CA,94560,US,37.5259,-121.9998,America/Los_Angeles,,,510-493-2945,06,06001,06001444602,060014446021006,41860,488,ceo,census
141,,https://www.costco.com/w/-/ca/novato/141,Costco Wholesale,open,300 VINTAGE WAY,Novato,,California,CA,94945,US,38.0888,-122.5517,America/Los_Angeles,,,415-899-1332,06,06041,06041101200,060411012001026,41860,488,ceo,census
410,,https://www.costco.com/w/-/ca/norwalk/410,Costco Wholesale,open,12324 HOXIE AVE,Norwalk,,California,CA,90650,US,33.9202,-118.1022,America/Los_Angeles,,,562-929-0826,06,06037,06037550301,060375503012005,31080,348,ceo,census
1700,,https://www.costco.com/w/-/ca/ontario/1700,Costco Wholesale,open,5640 EAST AIRPORT DR,Ontario,,California,CA,91761,US,34.0625,-117.528,America/Los_Angeles,,,909-563-1985,06,06071,06071012700,060710127001025,40140,348,ceo,census
437,,https://www.costco.com/w/-/ca/northridge/437,Costco Wholesale,open,8810 TAMPA AVE,Northridge,,California,CA,91324,US,34.2304,-118.5506,America/Los_Angeles,,,818-775-1860,06,06037,06037115302,060371153022000,31080,348,ceo,census
441,,https://www.costco.com/w/-/ca/palm-desert/441,Costco Wholesale,open,72800 DINAH SHORE DR,Palm Desert,,California,CA,92211,US,33.8039,-116.3897,America/Los_Angeles,,,760-770-2810,06,06065,06065044921,060650449212003,40140,348,ceo,census
1071,,https://www.costco.com/w/-/ca/pacoima/1071,Costco Wholesale,open,13550 PAXTON ST,Pacoima,,California,CA,91331,US,34.2719,-118.4264,America/Los_Angeles,,,818-272-2700,06,06037,06037104322,060371043222011,31080,348,ceo,census
