store_number,slug,url,location_name,status,address_line1,city,county,state,region,postal_code,country_code,latitude,longitude,time_zone,format,total_building_area_sqft,main_voice_phone_number,state_fips,county_fips,tract_fips,block_fips,cbsa_fips,csa_fips,coord_source,fips_source
lowes-2783,,https://www.lowes.com/store/CA-Chino-Hills/2783,S. Chino Hills Lowe's,open,4777 CHINO HILLS PARKWAY,Chino Hills,,California,CA,91709,US,33.9804,-117.7009,America/Los_Angeles,,,909-438-9000,06,06071,06071000119,060710001191005,40140,348,ceo,census
lowes-2582,,https://www.lowes.com/store/AZ-Chandler/2582,Ocotillo Lowe's,open,4300 S. ARIZONA AVENUE,Chandler,,Arizona,AZ,85248,US,33.2439,-111.8431,America/Phoenix,,,480-883-2200,04,04013,04013813000,040138130002000,38060,429,ceo,census
lowes-0235,,https://www.lowes.com/store/AR-Russellville/0235,Russellville Lowe's,open,3011 Parkway East,Russellville,,Arkansas,AR,72802,US,35.2835,-93.097,America/Chicago,,,479-890-3018,05,05115,05115951301,051159513011008,40780,,ceo,census
lowes-0411,,https://www.lowes.com/store/AL-Huntsville/0411,Huntsville Lowe's,open,10050 S. Memorial Pkwy,Huntsville,,Alabama,AL,35803,US,34.6426,-86.5687,America/Chicago,,,256-880-1981,01,01089,01089002801,010890028012011,26620,290,ceo,census
lowes-3646,,https://www.lowes.com/store/FL-Orlando/3646,"LOWE'S OUTLET OF ORLANDO, FL",open,730 SAND LAKE RD STE 212,Orlando,,Florida,FL,32809,US,28.4497,-81.388,America/New_York,,,407-393-3400,12,12095,12095014202,120950142023004,36740,422,ceo,census
lowes-2423,,https://www.lowes.com/store/CO-Colorado-Springs/2423,W. Colorado Springs Lowe's,open,4880 N NEVADA AVENUE,Colorado Springs,,Colorado,CO,80918,US,38.9016,-104.8203,America/Denver,,,719-799-4470,08,08041,08041000302,080410003023007,17820,,ceo,census
lowes-2955,,https://www.lowes.com/store/AK-Anchorage/2955,N.E. Anchorage Lowe's,open,1200 NORTH MULDOON,Anchorage,,Alaska,AK,99504,US,61.2273,-149.7459,America/Anchorage,,,907-269-2400,02,02020,02020980100,020209801001147,11260,,ceo,census
lowes-0316,,https://www.lowes.com/store/CA-Chino-Hills/0316,Chino Hills Lowe's,open,13251 PEYTON DRIVE,Chino Hills,,California,CA,91709,US,34.0135,-117.7405,America/Los_Angeles,,,909-627-6039,06,06071,06071000103,060710001033000,40140,348,ceo,census
lowes-1042,,https://www.lowes.com/store/AZ-Phoenix/1042,W. Phoenix Lowe's,open,1620 NORTH 75TH AVENUE,Phoenix,,Arizona,AZ,85035,US,33.4667,-112.2231,America/Phoenix,,,623-845-6292,04,04013,04013112523,040131125233000,38060,429,ceo,census
lowes-1016,,https://www.lowes.com/store/GA-Macon/1016,N.W. Macon Lowe's,open,6011 ZEBULON ROAD,Macon,,Georgia,GA,31210,US,32.8828,-83.7623,America/New_York,,,478-405-7432,13,13021,13021013413,130210134131013,31420,356,ceo,census
lowes-0236,,https://www.lowes.com/store/AR-Conway/0236,Conway Lowe's,open,1325 Highway 64 W,Conway,,Arkansas,AR,72032,US,35.1091,-92.4436,America/Chicago,,,501-513-3300,05,05045,05045030502,050450305023003,30780,340,ceo,census
lowes-1093,,https://www.lowes.com/store/AL-Muscle-Shoals/1093,Muscle Shoals Lowe's,open,3415 Woodward Avenue,Muscle Shoals,,Alabama,AL,35661,US,34.7268,-87.6657,America/Chicago,,,256-314-0334,01,01033,01033020706,010330207064000,22520,250,ceo,census
lowes-0658,,https://www.lowes.com/store/DE-Lewes/0658,Sussex County Lowe's,open,20364 Plantations Road,Lewes,,Delaware,DE,19958,US,38.747,-75.1714,America/New_York,,,302-645-0900,10,10005,10005051011,100050510113010,42580,,ceo,census
lowes-2396,,https://www.lowes.com/store/CT-Dayville/2396,Killingly Lowe's,open,1150 Killingly Commons Drive,Dayville,,Connecticut,CT,06241,US,41.8399,-71.8804,America/New_York,,,860-412-2000,09,09015,09015904400,090159044003000,,,ceo,fcc
lowes-0642,,https://www.lowes.com/store/FL-Orlando/0642,W. Orlando Lowe's,open,8700 W. Colonial DR.,Orlando,,Florida,FL,32818,US,28.5505,-81.5029,America/New_York,,,407-532-6884,12,12095,12095014805,120950148052011,36740,422,ceo,fcc
lowes-1633,,https://www.lowes.com/store/AK-Anchorage/1633,S. Anchorage Lowe's,open,10900 OLD SEWARD HIGHWAY,Anchorage,,Alaska,AK,99515,US,61.1218,-149.8665,America/Anchorage,,,907-349-8889,02,02020,02020002712,020200027124007,11260,,ceo,census
lowes-2421,,https://www.lowes.com/store/AZ-Phoenix/2421,S. Phoenix Lowe's,open,1950 WEST BASELINE ROAD,Phoenix,,Arizona,AZ,85041,US,33.38,-112.1005,America/Phoenix,,,602-323-8550,04,04013,04013116616,040131166162018,38060,429,ceo,census
lowes-2331,,https://www.lowes.com/store/CA-Carlsbad/2331,Carlsbad Lowe's,open,2515 PALOMAR AIRPORT RD,Carlsbad,,California,CA,92008,US,33.128,-117.2682,America/Los_Angeles,,,760-331-0195,06,06073,06073022102,060730221024000,41740,,ceo,census
lowes-0546,,https://www.lowes.com/store/GA-Macon/0546,Macon Lowe's,open,3190 MACON TECH DR.,Macon,,Georgia,GA,31206,US,32.8134,-83.6907,America/New_York,,,478-785-0700,13,13021,13021013202,130210132022002,31420,356,ceo,census
lowes-2471,,https://www.lowes.com/store/AR-Bryant/2471,Bryant Lowe's,open,2330 NORTH REYNOLDS ROAD,Bryant,,Arkansas,AR,72022,US,34.6168,-92.4951,America/Chicago,,,501-213-2000,05,05125,05125010411,051250104113013,30780,340,ceo,census
lowes-0606,,https://www.lowes.com/store/AL-Dothan/0606,Dothan Lowe's,open,2671 ROSS CLARK CIRCLE,Dothan,,Alabama,AL,36301,US,31.2058,-85.4243,America/Chicago,,,334-673-9157,01,01069,01069040801,010690408012001,20020,222,ceo,census
lowes-2578,,https://www.lowes.com/store/CO-Colorado-Springs/2578,N. Colorado Springs Lowe's,open,4252 ROYAL PINE DRIVE,Colorado Springs,,Colorado,CO,80920,US,38.9708,-104.7487,America/Denver,,,719-799-1400,08,08041,08041007104,080410071041024,17820,,ceo,census
lowes-0670,,https://www.lowes.com/store/FL-Orlando/0670,S. Orlando Lowe's,open,2800 WEST SANDLAKE RD,Orlando,,Florida,FL,32819,US,28.4488,-81.4222,America/New_York,,,407-351-4667,12,12095,12095017001,120950170013001,36740,422,ceo,census
lowes-2395,,https://www.lowes.com/store/CT-Torrington/2395,Torrington Lowe's,open,420 WINSTED ROAD,Torrington,,Connecticut,CT,06790,US,41.8245,-73.1114,America/New_York,,,860-618-4273,09,09005,09005310100,090053101004000,,,ceo,census
lowes-1571,,https://www.lowes.com/store/DE-Middletown/1571,Middletown Lowe's,open,500 West Main Street,Middletown,,Delaware,DE,19709,US,39.4473,-75.726,America/New_York,,,302-376-3006,10,10003,10003016610,100030166101032,37980,428,ceo,census
lowes-2512,,https://www.lowes.com/store/AK-Wasilla/2512,Wasilla Lowe's,open,2561 EAST SUN MOUNTAIN AVE,Wasilla,,Alaska,AK,99654,US,61.5733,-149.3846,America/Anchorage,,,907-352-3100,02,02170,02170000900,021700009002004,11260,,ceo,census
lowes-1204,,https://www.lowes.com/store/AZ-Phoenix/1204,N. Phoenix Lowe's,open,2929 W. Thunderbird Road,Phoenix,,Arizona,AZ,85053,US,33.6095,-112.1214,America/Phoenix,,,602-564-7811,04,04013,04013104000,040131040002002,38060,429,ceo,census
lowes-2330,,https://www.lowes.com/store/CA-Jurupa-Valley/2330,Jurupa Valley Lowe's,open,6413 PATS RANCH ROAD,Jurupa Valley,,California,CA,91752,US,33.9721,-117.5474,America/Los_Angeles,,,951-256-9034,06,06065,06065040622,060650406221003,40140,348,ceo,census
lowes-3331,,https://www.lowes.com/store/AR-Little-Rock/3331,West Little Rock Lowe's,open,1100 SOUTH BOWMAN ROAD,Little Rock,,Arkansas,AR,72211,US,34.7445,-92.4094,America/Chicago,,,501-435-3164,05,05119,05119004218,051190042182003,30780,340,ceo,census
lowes-0177,,https://www.lowes.com/store/GA-Statesboro/0177,Statesboro Lowe's,open,24065 HIGHWAY 80 EAST,Statesboro,,Georgia,GA,30461,US,32.4312,-81.7551,America/New_York,,,912-489-1000,13,13031,13031110500,130311105002054,44340,496,ceo,fcc
lowes-1905,,https://www.lowes.com/store/CO-Glenwood-Springs/1905,Glenwood Springs Lowe's,open,215 West Meadows Drive,Glenwood Springs,,Colorado,CO,81601,US,39.5564,-107.3466,America/Denver,,,970-384-3940,08,08045,08045951701,080459517013006,40090,233,ceo,census
lowes-2884,,https://www.lowes.com/store/AL-Dothan/2884,N. Dothan Lowe's,open,4801 MONTGOMERY HIGHWAY,Dothan,,Alabama,AL,36303,US,31.267,-85.4487,America/Chicago,,,334-340-2560,01,01069,01069040204,010690402041001,20020,222,ceo,census
lowes-1598,,https://www.lowes.com/store/FL-Orlando/1598,S.E. Orlando Lowe's,open,3500 South Semoran BLVD.,Orlando,,Florida,FL,32822,US,28.5071,-81.3125,America/New_York,,,407-382-2211,12,12095,12095013604,120950136043002,36740,422,ceo,census
lowes-2429,,https://www.lowes.com/store/DE-New-Castle/2429,Wilmington Lowe's,open,2225 Hessler Boulevard,New Castle,,Delaware,DE,19720,US,39.714,-75.5627,America/New_York,,,302-252-3228,10,10003,10003015200,100030152005014,37980,428,ceo,census
lowes-3248,,https://www.lowes.com/store/CT-Norwalk/3248,Norwalk Lowe's,open,100 Connecticut Ave,Norwalk,,Connecticut,CT,06850,US,41.108,-73.4265,America/New_York,,,203-642-0264,09,09001,09001043800,090010438004011,,,ceo,census
lowes-2341,,https://www.lowes.com/store/CA-Rancho-Cordova/2341,Rancho Cordova Lowe's,open,3251 ZINFANDEL DRIVE,Rancho Cordova,,California,CA,95670,US,38.5833,-121.2831,America/Los_Angeles,,,916-267-2850,06,06067,06067009010,060670090104057,40900,472,ceo,census
lowes-2557,,https://www.lowes.com/store/AZ-Phoenix/2557,Happy Valley Lowe's,open,2501 W. HAPPY VALLEY RD,Phoenix,,Arizona,AZ,85085,US,33.7086,-112.1102,America/Phoenix,,,623-445-9840,04,04013,04013612301,040136123012017,38060,429,ceo,census
lowes-0190,,https://www.lowes.com/store/GA-Cartersville/0190,Cartersville Lowe's,open,301 MARKET PLACE BLVD,Cartersville,,Georgia,GA,30120,US,34.2001,-84.7892,America/New_York,,,770-382-9500,13,13015,13015960403,130159604031041,12060,122,ceo,census
lowes-0620,,https://www.lowes.com/store/AL-Hoover/0620,Hoover Lowe's,open,2100 Valleydale Road,Hoover,,Alabama,AL,35244,US,33.3593,-86.7752,America/Chicago,,,205-402-9880,01,01117,01117030304,011170303041039,13820,142,ceo,census
lowes-2491,,https://www.lowes.com/store/AR-Siloam-Springs/2491,Siloam Springs Lowe's,open,3499 HIGHWAY 412 E,Siloam Springs,,Arkansas,AR,72761,US,36.1831,-94.5089,America/Chicago,,,479-549-9923,05,05007,05007021101,050070211014012,22220,,ceo,fcc
lowes-1903,,https://www.lowes.com/store/CO-Lakewood/1903,N. Lakewood Lowe's,open,10555 WEST COLFAX AVENUE,Lakewood,,Colorado,CO,80215,US,39.7404,-105.1163,America/Denver,,,303-234-5840,08,08059,08059015800,080590158001020,19740,216,ceo,census
lowes-1161,,https://www.lowes.com/store/FL-Orlando/1161,Waterford Lake Lowe's,open,12200 Lake Underhill Road,Orlando,,Florida,FL,32825,US,28.545,-81.2056,America/New_York,,,407-281-0177,12,12095,12095016751,120950167512000,36740,422,ceo,census
lowes-2537,,https://www.lowes.com/store/DE-Camden/2537,Camden Lowe's,open,516 Walmart Drive,Camden,,Delaware,DE,19934,US,39.0967,-75.5495,America/New_York,,,302-697-0700,10,10001,10001041701,100010417013022,20100,428,ceo,census
lowes-0623,,https://www.lowes.com/store/CT-Newington/0623,Newington Lowe's,open,3270 BERLIN TURNPIKE,Newington,,Connecticut,CT,06111,US,41.6592,-72.7205,America/New_York,,,860-667-7003,09,09003,09003494202,090034942022002,,,ceo,census
lowes-1082,,https://www.lowes.com/store/AZ-Yuma/1082,Yuma Lowe's,open,115 WEST 32ND STREET,Yuma,,Arizona,AZ,85364,US,32.6681,-114.6213,America/Phoenix,,,928-317-0119,04,04027,04027001001,040270010012005,49740,,ceo,census
lowes-2335,,https://www.lowes.com/store/CA-Jackson/2335,Martell Lowe's,open,12071 INDUSTRY BLVD,Jackson,,California,CA,95642,US,38.3706,-120.8028,America/Los_Angeles,,,209-223-6140,06,06005,06005000303,060050003031067,,,ceo,census
lowes-0663,,https://www.lowes.com/store/AL-Madison/0663,Madison Lowe's,open,7920 Hwy 72 West,Madison,,Alabama,AL,35758,US,34.7547,-86.7457,America/Chicago,,,256-430-5778,01,01089,01089010612,010890106123041,26620,290,ceo,census
lowes-2366,,https://www.lowes.com/store/GA-Evans/2366,Evans Lowe's,open,4305 Washington Road,Evans,,Georgia,GA,30809,US,33.5372,-82.126,America/New_York,,,706-868-4112,13,13073,13073030311,130730303114010,12260,,ceo,census
lowes-2336,,https://www.lowes.com/store/HI-Honolulu/2336,Iwilei - Honolulu Lowe's,open,411 PACIFIC STREET,Honolulu,,Hawaii,HI,96817,US,21.3152,-157.8729,Pacific/Honolulu,,,808-528-9370,15,15003,15003005700,150030057001002,46520,,ceo,census
lowes-1628,,https://www.lowes.com/store/AR-Pine-Bluff/1628,Pine Bluff Lowe's,open,2906A EAST HARDING AVENUE,Pine Bluff,,Arkansas,AR,71601,US,34.209,-91.9736,America/Chicago,,,870-850-7702,05,05069,05069001901,050690019011019,38220,340,ceo,census
lowes-1989,,https://www.lowes.com/store/CO-Westminster/1989,Westminster Lowe's,open,5600 WEST 88TH AVENUE,Westminster,,Colorado,CO,80031,US,39.8549,-105.0574,America/Denver,,,720-540-9334,08,08059,08059009832,080590098322001,19740,216,ceo,census
lowes-3350,,https://www.lowes.com/store/FL-Orlando/3350,Lake Nona Lowe's,open,12276 ANDRIC LANE,Orlando,,Florida,FL,32827,US,28.3877,-81.2477,America/New_York,,,407-204-7902,12,12095,12095016802,120950168025005,36740,422,ceo,census
lowes-2248,,https://www.lowes.com/store/DE-Seaford/2248,Seaford Lowe's,open,22880 Sussex Highway,Seaford,,Delaware,DE,19973,US,38.6628,-75.596,America/New_York,,,302-536-4000,10,10005,10005050406,100050504061042,42580,,ceo,census
lowes-0650,,https://www.lowes.com/store/CT-Plainville/0650,Plainville Lowe's,open,246 NEW BRITAIN AVENUE,Plainville,,Connecticut,CT,06062,US,41.6744,-72.8387,America/New_York,,,860-793-1500,09,09003,09003420602,090034206023012,,,ceo,census
lowes-1090,,https://www.lowes.com/store/AZ-Gilbert/1090,Gilbert Lowe's,open,734 South Gilbert Road,Gilbert,,Arizona,AZ,85296,US,33.3365,-111.7922,America/Phoenix,,,480-558-1007,04,04013,04013422403,040134224031013,38060,429,ceo,census
lowes-1531,,https://www.lowes.com/store/AL-Bessemer/1531,Bessemer Lowe's,open,1201 19TH Street North,Bessemer,,Alabama,AL,35020,US,33.409,-86.9647,America/Chicago,,,205-428-1024,01,01073,01073010200,010730102002023,13820,142,ceo,census
lowes-3279,,https://www.lowes.com/store/HI-Kahului/3279,Kahului Lowe's,open,214 HO'OKELE STREET,Kahului,,Hawaii,HI,96732,US,20.8754,-156.4533,Pacific/Honolulu,,,808-872-1920,15,15009,15009031900,150090319001003,27980,,ceo,census
lowes-1076,,https://www.lowes.com/store/GA-Conyers/1076,Conyers Lowe's,open,1901 GEORGIA HIGHWAY 138 SE,Conyers,,Georgia,GA,30013,US,33.6397,-84.0195,America/New_York,,,770-388-9401,13,13247,13247060204,132470602041007,12060,122,ceo,census
lowes-2432,,https://www.lowes.com/store/CO-Westminster/2432,N. Westminster Lowe's,open,13650 ORCHARD PARKWAY,Westminster,,Colorado,CO,80023,US,39.9445,-104.9907,America/Denver,,,303-453-8040,08,08001,08001060100,080010601001046,19740,216,ceo,census
lowes-1627,,https://www.lowes.com/store/AR-North-Little-Rock/1627,N. Little Rock Lowe's,open,4330 East Mccain Boulevard,North Little Rock,,Arkansas,AR,72117,US,34.7875,-92.2178,America/Chicago,,,501-955-2219,05,05119,05119003800,051190038003054,30780,340,ceo,census
lowes-1003,,https://www.lowes.com/store/FL-Tampa/1003,Tampa Palms Lowe's,open,6201 Commerce Palms Drive,Tampa,,Florida,FL,33647,US,28.1141,-82.3798,America/New_York,,,813-558-6760,12,12057,12057011016,120570110161008,45300,,ceo,census
lowes-2910,,https://www.lowes.com/store/CT-Southington/2910,Southington Lowe's,open,500 Executive Boulevard,Southington,,Connecticut,CT,06489,US,41.6115,-72.9044,America/New_York,,,860-385-9193,09,09003,09003430604,090034306041021,,,ceo,census
lowes-2258,,https://www.lowes.com/store/DE-Newark/2258,Newark Lowe's,open,2000 Ogletown Road,Newark,,Delaware,DE,19711,US,39.6866,-75.7167,America/New_York,,,302-781-1154,10,10003,10003014200,100030142001015,37980,428,ceo,census
lowes-2334,,https://www.lowes.com/store/CA-Turlock/2334,Turlock Lowe's,open,3303 ENTERTAINMENT WAY,Turlock,,California,CA,95380,US,37.5243,-120.885,America/Los_Angeles,,,209-656-3020,06,06099,06099003805,060990038051003,33700,488,ceo,census
lowes-2808,,https://www.lowes.com/store/AZ-Gilbert/2808,E. Gilbert Lowe's,open,4730 S. HIGLEY ROAD,Gilbert,,Arizona,AZ,85297,US,33.2647,-111.7227,America/Phoenix,,,480-840-6280,04,04013,04013816002,040138160023001,38060,429,ceo,census
lowes-0698,,https://www.lowes.com/store/AL-Oxford/0698,Oxford Lowe's,open,1836 US HIGHWAY 78 EAST,Oxford,,Alabama,AL,36203,US,33.6147,-85.7947,America/Chicago,,,256-835-8266,01,01015,01015001102,010150011021013,11500,,ceo,census
lowes-1925,,https://www.lowes.com/store/GA-Cornelia/1925,Cornelia Lowe's,open,281 Carpenters Cove Lane,Cornelia,,Georgia,GA,30531,US,34.5436,-83.5407,America/New_York,,,706-894-3960,13,13137,13137000502,131370005023059,18460,122,ceo,census
lowes-1561,,https://www.lowes.com/store/HI-Kailua-Kona/1561,Kona Lowe's,open,75-5677 HALE KAPILI STREET,Kailua Kona,,Hawaii,HI,96740,US,19.6457,-155.9862,Pacific/Honolulu,,,808-331-3470,15,15001,15001021605,150010216053004,25900,,ceo,fcc
lowes-1554,,https://www.lowes.com/store/CO-Grand-Junction/1554,Grand Junction Lowe's,open,2525 RIMROCK AVENUE,Grand Junction,,Colorado,CO,81505,US,39.0779,-108.5851,America/Denver,,,970-683-4760,08,08077,08077000900,080770009001031,24300,,ceo,census
lowes-2534,,https://www.lowes.com/store/AR-Blytheville/2534,Blytheville Lowe's,open,3790 East Main Street,Blytheville,,Arkansas,AR,72315,US,35.9308,-89.8682,America/Chicago,,,870-776-6000,05,05093,05093010200,050930102001024,14180,,ceo,census
lowes-2360,,https://www.lowes.com/store/FL-Tampa/2360,N. Tampa Lowe's,open,12901 N. Dale Mabry Highway,Tampa,,Florida,FL,33618,US,28.0635,-82.5017,America/New_York,,,813-313-1321,12,12057,12057011303,120570113032004,45300,,ceo,census
lowes-3168,,https://www.lowes.com/store/DE-Bear/3168,Bear Lowe's,open,1030 EAST SONGSMITH DRIVE,Bear,,Delaware,DE,19701,US,39.6388,-75.6571,America/New_York,,,302-261-4060,10,10003,10003014904,100030149041021,37980,428,ceo,census
lowes-2938,,https://www.lowes.com/store/CT-Lisbon/2938,Lisbon Lowe's,open,155 River Road,Lisbon,,Connecticut,CT,06351,US,41.587,-71.9963,America/New_York,,,860-591-2105,09,09011,09011710100,090117101005004,,,ceo,census
lowes-2820,,https://www.lowes.com/store/AZ-Peoria/2820,N. Peoria Lowe's,open,25311 N Lake Pleasant Pkwy,Peoria,,Arizona,AZ,85383,US,33.7125,-112.2682,America/Phoenix,,,623-537-2640,04,04013,04013610901,040136109011017,38060,429,ceo,census
lowes-0615,,https://www.lowes.com/store/GA-Alpharetta/0615,Alpharetta Lowe's,open,10580 DUKE DR,Alpharetta,,Georgia,GA,30004,US,34.0377,-84.3184,America/New_York,,,678-461-0171,13,13121,13121011421,131210114211002,12060,122,ceo,census
lowes-0119,,https://www.lowes.com/store/HI-Waipahu/0119,Waipahu Lowe's,open,94-805 LUMIAINA STREET,Waipahu,,Hawaii,HI,96797,US,21.3984,-158.0089,Pacific/Honolulu,,,808-676-8381,15,15003,15003008952,150030089522001,46520,,ceo,census
lowes-2419,,https://www.lowes.com/store/CO-Littleton/2419,Littleton Lowe's,open,5095 South Santa Fe Drive,Littleton,,Colorado,CO,80120,US,39.6256,-105.0136,America/Denver,,,720-587-1065,08,08005,08005006400,080050064003033,19740,216,ceo,census
lowes-0212,,https://www.lowes.com/store/AL-Mobile/0212,Mobile Lowe's,open,151 East I-65 Service Road South,Mobile,,Alabama,AL,36606,US,30.6817,-88.1256,America/Chicago,,,251-473-1880,01,01097,01097002800,010970028004011,33660,380,ceo,fcc
lowes-1001,,https://www.lowes.com/store/CA-Victorville/1001,Victorville Lowe's,open,14333 Bear Valley Road,Victorville,,California,CA,92392,US,34.4688,-117.3509,America/Los_Angeles,,,760-949-9565,06,06071,06071010009,060710100091002,40140,348,ceo,census
lowes-0587,,https://www.lowes.com/store/DE-Dover/0587,Dover Lowe's,open,1450 N. Dupont Highway,Dover,,Delaware,DE,19901,US,39.192,-75.5481,America/New_York,,,302-735-7500,10,10001,10001043300,100010433001003,20100,428,ceo,census
lowes-2598,,https://www.lowes.com/store/AR-Van-Buren/2598,Van Buren Lowe's,open,2120 FAYETTEVILLE ROAD,Van Buren,,Arkansas,AR,72956,US,35.4672,-94.3535,America/Chicago,,,479-494-4470,05,05033,05033020204,050330202041039,22900,,ceo,census
lowes-1629,,https://www.lowes.com/store/FL-Tampa/1629,S. Tampa Lowe's,open,4210 SOUTH DALE MABRY HWY,Tampa,,Florida,FL,33611,US,27.9041,-82.5046,America/New_York,,,813-313-5040,12,12057,12057006700,120570067001008,45300,,ceo,census
